id,Predicted Likes
101015,"low: (0, 3]"
101016,"low: (0, 3]"
101017,"low: (0, 3]"
101018,"low: (0, 3]"
101019,"low: (0, 3]"
101020,"low: (0, 3]"
101021,"low: (0, 3]"
101022,"low: (0, 3]"
101023,"normal: (3, 26]"
101024,"low: (0, 3]"
101025,"low: (0, 3]"
101026,"low: (0, 3]"
101027,"normal: (3, 26]"
101028,"low: (0, 3]"
101029,"low: (0, 3]"
101030,"low: (0, 3]"
101031,"low: (0, 3]"
101032,"low: (0, 3]"
101033,"low: (0, 3]"
101034,"low: (0, 3]"
101035,"low: (0, 3]"
101036,"low: (0, 3]"
101037,"low: (0, 3]"
101038,"normal: (3, 26]"
101039,"low: (0, 3]"
101040,"low: (0, 3]"
101041,"low: (0, 3]"
101042,"low: (0, 3]"
101043,"low: (0, 3]"
101044,"low: (0, 3]"
101045,"low: (0, 3]"
101046,"low: (0, 3]"
101047,"low: (0, 3]"
101048,"low: (0, 3]"
101049,"normal: (3, 26]"
101050,"low: (0, 3]"
101051,"low: (0, 3]"
101052,"low: (0, 3]"
101053,"low: (0, 3]"
101054,"low: (0, 3]"
101055,"low: (0, 3]"
101056,"low: (0, 3]"
101057,"low: (0, 3]"
101058,"low: (0, 3]"
101059,"normal: (3, 26]"
101060,"normal: (3, 26]"
101061,"low: (0, 3]"
101062,"normal: (3, 26]"
101063,"low: (0, 3]"
101064,"low: (0, 3]"
101065,"low: (0, 3]"
101066,"low: (0, 3]"
101067,"low: (0, 3]"
101068,"high: (26, 233]"
101069,"low: (0, 3]"
101070,"low: (0, 3]"
101071,"low: (0, 3]"
101072,"low: (0, 3]"
101073,"low: (0, 3]"
101074,"low: (0, 3]"
101075,"low: (0, 3]"
101076,"low: (0, 3]"
101077,"low: (0, 3]"
101078,"low: (0, 3]"
101079,"low: (0, 3]"
101080,"low: (0, 3]"
101081,"low: (0, 3]"
101082,"low: (0, 3]"
101083,"low: (0, 3]"
101084,"low: (0, 3]"
101085,"low: (0, 3]"
101086,"low: (0, 3]"
101087,"low: (0, 3]"
101088,"low: (0, 3]"
101089,"low: (0, 3]"
101090,"low: (0, 3]"
101091,"low: (0, 3]"
101092,"low: (0, 3]"
101093,"low: (0, 3]"
101094,"low: (0, 3]"
101095,"normal: (3, 26]"
101096,"low: (0, 3]"
101097,"low: (0, 3]"
101098,"low: (0, 3]"
101099,"low: (0, 3]"
101100,"low: (0, 3]"
101101,"low: (0, 3]"
101102,"low: (0, 3]"
101103,"low: (0, 3]"
101104,"low: (0, 3]"
101105,"low: (0, 3]"
101106,"low: (0, 3]"
101107,"low: (0, 3]"
101108,"normal: (3, 26]"
101109,"low: (0, 3]"
101110,"low: (0, 3]"
101111,"low: (0, 3]"
101112,"low: (0, 3]"
101113,"low: (0, 3]"
101114,"low: (0, 3]"
101115,"low: (0, 3]"
101116,"low: (0, 3]"
101117,"low: (0, 3]"
101118,"low: (0, 3]"
101119,"low: (0, 3]"
101120,"low: (0, 3]"
101121,"low: (0, 3]"
101122,"low: (0, 3]"
101123,"normal: (3, 26]"
101124,"low: (0, 3]"
101125,"low: (0, 3]"
101126,"low: (0, 3]"
101127,"low: (0, 3]"
101128,"low: (0, 3]"
101129,"low: (0, 3]"
101130,"low: (0, 3]"
101131,"low: (0, 3]"
101132,"low: (0, 3]"
101133,"low: (0, 3]"
101134,"low: (0, 3]"
101135,"low: (0, 3]"
101136,"low: (0, 3]"
101137,"low: (0, 3]"
101138,"low: (0, 3]"
101139,"low: (0, 3]"
101140,"low: (0, 3]"
101141,"low: (0, 3]"
101142,"low: (0, 3]"
101143,"low: (0, 3]"
101144,"low: (0, 3]"
101145,"low: (0, 3]"
101146,"low: (0, 3]"
101147,"normal: (3, 26]"
101148,"low: (0, 3]"
101149,"low: (0, 3]"
101150,"low: (0, 3]"
101151,"low: (0, 3]"
101152,"low: (0, 3]"
101153,"low: (0, 3]"
101154,"low: (0, 3]"
101155,"normal: (3, 26]"
101156,"low: (0, 3]"
101157,"low: (0, 3]"
101158,"low: (0, 3]"
101159,"low: (0, 3]"
101160,"normal: (3, 26]"
101161,"high: (26, 233]"
101162,"low: (0, 3]"
101163,"low: (0, 3]"
101164,"low: (0, 3]"
101165,"low: (0, 3]"
101166,"low: (0, 3]"
101167,"low: (0, 3]"
101168,"low: (0, 3]"
101169,"low: (0, 3]"
101170,"low: (0, 3]"
101171,"low: (0, 3]"
101172,"low: (0, 3]"
101173,"low: (0, 3]"
101174,"low: (0, 3]"
101175,"low: (0, 3]"
101176,"low: (0, 3]"
101177,"low: (0, 3]"
101178,"low: (0, 3]"
101179,"normal: (3, 26]"
101180,"low: (0, 3]"
101181,"low: (0, 3]"
101182,"low: (0, 3]"
101183,"low: (0, 3]"
101184,"low: (0, 3]"
101185,"normal: (3, 26]"
101186,"low: (0, 3]"
101187,"low: (0, 3]"
101188,"low: (0, 3]"
101189,"low: (0, 3]"
101190,"normal: (3, 26]"
101191,"low: (0, 3]"
101192,"normal: (3, 26]"
101193,"low: (0, 3]"
101194,"low: (0, 3]"
101195,"low: (0, 3]"
101196,"low: (0, 3]"
101197,"low: (0, 3]"
101198,"low: (0, 3]"
101199,"low: (0, 3]"
101200,"low: (0, 3]"
101201,"low: (0, 3]"
101202,"low: (0, 3]"
101203,"low: (0, 3]"
101204,"low: (0, 3]"
101205,"low: (0, 3]"
101206,"normal: (3, 26]"
101207,"low: (0, 3]"
101208,"low: (0, 3]"
101209,"low: (0, 3]"
101210,"normal: (3, 26]"
101211,"low: (0, 3]"
101212,"low: (0, 3]"
101213,"low: (0, 3]"
101214,"low: (0, 3]"
101215,"low: (0, 3]"
101216,"normal: (3, 26]"
101217,"low: (0, 3]"
101218,"low: (0, 3]"
101219,"low: (0, 3]"
101220,"low: (0, 3]"
101221,"low: (0, 3]"
101222,"low: (0, 3]"
101223,"normal: (3, 26]"
101224,"low: (0, 3]"
101225,"low: (0, 3]"
101226,"low: (0, 3]"
101227,"normal: (3, 26]"
101228,"low: (0, 3]"
101229,"normal: (3, 26]"
101230,"low: (0, 3]"
101231,"high: (26, 233]"
101232,"low: (0, 3]"
101233,"low: (0, 3]"
101234,"low: (0, 3]"
101235,"low: (0, 3]"
101236,"normal: (3, 26]"
101237,"low: (0, 3]"
101238,"low: (0, 3]"
101239,"low: (0, 3]"
101240,"low: (0, 3]"
101241,"low: (0, 3]"
101242,"low: (0, 3]"
101243,"low: (0, 3]"
101244,"low: (0, 3]"
101245,"low: (0, 3]"
101246,"low: (0, 3]"
101247,"low: (0, 3]"
101248,"low: (0, 3]"
101249,"low: (0, 3]"
101250,"low: (0, 3]"
101251,"low: (0, 3]"
101252,"low: (0, 3]"
101253,"low: (0, 3]"
101254,"low: (0, 3]"
101255,"normal: (3, 26]"
101256,"low: (0, 3]"
101257,"low: (0, 3]"
101258,"low: (0, 3]"
101259,"low: (0, 3]"
101260,"low: (0, 3]"
101261,"low: (0, 3]"
101262,"normal: (3, 26]"
101263,"low: (0, 3]"
101264,"low: (0, 3]"
101265,"low: (0, 3]"
101266,"low: (0, 3]"
101267,"low: (0, 3]"
101268,"low: (0, 3]"
101269,"low: (0, 3]"
101270,"low: (0, 3]"
101271,"normal: (3, 26]"
101272,"low: (0, 3]"
101273,"low: (0, 3]"
101274,"low: (0, 3]"
101275,"low: (0, 3]"
101276,"low: (0, 3]"
101277,"low: (0, 3]"
101278,"low: (0, 3]"
101279,"low: (0, 3]"
101280,"normal: (3, 26]"
101281,"low: (0, 3]"
101282,"low: (0, 3]"
101283,"low: (0, 3]"
101284,"low: (0, 3]"
101285,"low: (0, 3]"
101286,"low: (0, 3]"
101287,"low: (0, 3]"
101288,"low: (0, 3]"
101289,"low: (0, 3]"
101290,"high: (26, 233]"
101291,"normal: (3, 26]"
101292,"low: (0, 3]"
101293,"low: (0, 3]"
101294,"normal: (3, 26]"
101295,"low: (0, 3]"
101296,"low: (0, 3]"
101297,"low: (0, 3]"
101298,"low: (0, 3]"
101299,"low: (0, 3]"
101300,"low: (0, 3]"
101301,"normal: (3, 26]"
101302,"low: (0, 3]"
101303,"low: (0, 3]"
101304,"normal: (3, 26]"
101305,"low: (0, 3]"
101306,"low: (0, 3]"
101307,"low: (0, 3]"
101308,"low: (0, 3]"
101309,"low: (0, 3]"
101310,"low: (0, 3]"
101311,"low: (0, 3]"
101312,"normal: (3, 26]"
101313,"low: (0, 3]"
101314,"low: (0, 3]"
101315,"low: (0, 3]"
101316,"normal: (3, 26]"
101317,"low: (0, 3]"
101318,"low: (0, 3]"
101319,"low: (0, 3]"
101320,"low: (0, 3]"
101321,"low: (0, 3]"
101322,"low: (0, 3]"
101323,"low: (0, 3]"
101324,"low: (0, 3]"
101325,"normal: (3, 26]"
101326,"low: (0, 3]"
101327,"low: (0, 3]"
101328,"low: (0, 3]"
101329,"low: (0, 3]"
101330,"low: (0, 3]"
101331,"low: (0, 3]"
101332,"low: (0, 3]"
101333,"low: (0, 3]"
101334,"low: (0, 3]"
101335,"low: (0, 3]"
101336,"low: (0, 3]"
101337,"low: (0, 3]"
101338,"low: (0, 3]"
101339,"low: (0, 3]"
101340,"low: (0, 3]"
101341,"low: (0, 3]"
101342,"low: (0, 3]"
101343,"low: (0, 3]"
101344,"low: (0, 3]"
101345,"low: (0, 3]"
101346,"low: (0, 3]"
101347,"low: (0, 3]"
101348,"low: (0, 3]"
101349,"high: (26, 233]"
101350,"low: (0, 3]"
101351,"low: (0, 3]"
101352,"low: (0, 3]"
101353,"low: (0, 3]"
101354,"low: (0, 3]"
101355,"low: (0, 3]"
101356,"low: (0, 3]"
101357,"low: (0, 3]"
101358,"low: (0, 3]"
101359,"low: (0, 3]"
101360,"low: (0, 3]"
101361,"low: (0, 3]"
101362,"low: (0, 3]"
101363,"low: (0, 3]"
101364,"low: (0, 3]"
101365,"low: (0, 3]"
101366,"low: (0, 3]"
101367,"low: (0, 3]"
101368,"low: (0, 3]"
101369,"normal: (3, 26]"
101370,"low: (0, 3]"
101371,"low: (0, 3]"
101372,"low: (0, 3]"
101373,"low: (0, 3]"
101374,"low: (0, 3]"
101375,"low: (0, 3]"
101376,"low: (0, 3]"
101377,"low: (0, 3]"
101378,"low: (0, 3]"
101379,"low: (0, 3]"
101380,"low: (0, 3]"
101381,"low: (0, 3]"
101382,"low: (0, 3]"
101383,"normal: (3, 26]"
101384,"low: (0, 3]"
101385,"low: (0, 3]"
101386,"low: (0, 3]"
101387,"low: (0, 3]"
101388,"low: (0, 3]"
101389,"low: (0, 3]"
101390,"low: (0, 3]"
101391,"low: (0, 3]"
101392,"low: (0, 3]"
101393,"low: (0, 3]"
101394,"low: (0, 3]"
101395,"low: (0, 3]"
101396,"low: (0, 3]"
101397,"low: (0, 3]"
101398,"low: (0, 3]"
101399,"low: (0, 3]"
101400,"normal: (3, 26]"
101401,"low: (0, 3]"
101402,"low: (0, 3]"
101403,"low: (0, 3]"
101404,"low: (0, 3]"
101405,"low: (0, 3]"
101406,"low: (0, 3]"
101407,"low: (0, 3]"
101408,"low: (0, 3]"
101409,"low: (0, 3]"
101410,"low: (0, 3]"
101411,"low: (0, 3]"
101412,"low: (0, 3]"
101413,"low: (0, 3]"
101414,"low: (0, 3]"
101415,"normal: (3, 26]"
101416,"low: (0, 3]"
101417,"low: (0, 3]"
101418,"low: (0, 3]"
101419,"low: (0, 3]"
101420,"low: (0, 3]"
101421,"low: (0, 3]"
101422,"low: (0, 3]"
101423,"low: (0, 3]"
101424,"low: (0, 3]"
101425,"low: (0, 3]"
101426,"low: (0, 3]"
101427,"low: (0, 3]"
101428,"low: (0, 3]"
101429,"low: (0, 3]"
101430,"low: (0, 3]"
101431,"low: (0, 3]"
101432,"low: (0, 3]"
101433,"low: (0, 3]"
101434,"low: (0, 3]"
101435,"low: (0, 3]"
101436,"low: (0, 3]"
101437,"low: (0, 3]"
101438,"low: (0, 3]"
101439,"low: (0, 3]"
101440,"low: (0, 3]"
101441,"low: (0, 3]"
101442,"low: (0, 3]"
101443,"low: (0, 3]"
101444,"low: (0, 3]"
101445,"low: (0, 3]"
101446,"low: (0, 3]"
101447,"low: (0, 3]"
101448,"low: (0, 3]"
101449,"low: (0, 3]"
101450,"low: (0, 3]"
101451,"low: (0, 3]"
101452,"low: (0, 3]"
101453,"normal: (3, 26]"
101454,"low: (0, 3]"
101455,"low: (0, 3]"
101456,"low: (0, 3]"
101457,"low: (0, 3]"
101458,"normal: (3, 26]"
101459,"low: (0, 3]"
101460,"low: (0, 3]"
101461,"low: (0, 3]"
101462,"low: (0, 3]"
101463,"low: (0, 3]"
101464,"low: (0, 3]"
101465,"low: (0, 3]"
101466,"normal: (3, 26]"
101467,"low: (0, 3]"
101468,"high: (26, 233]"
101469,"low: (0, 3]"
101470,"low: (0, 3]"
101471,"low: (0, 3]"
101472,"low: (0, 3]"
101473,"low: (0, 3]"
101474,"low: (0, 3]"
101475,"low: (0, 3]"
101476,"low: (0, 3]"
101477,"low: (0, 3]"
101478,"low: (0, 3]"
101479,"low: (0, 3]"
101480,"low: (0, 3]"
101481,"low: (0, 3]"
101482,"famous: (233, 4997]"
101483,"low: (0, 3]"
101484,"low: (0, 3]"
101485,"low: (0, 3]"
101486,"low: (0, 3]"
101487,"low: (0, 3]"
101488,"high: (26, 233]"
101489,"low: (0, 3]"
101490,"low: (0, 3]"
101491,"low: (0, 3]"
101492,"low: (0, 3]"
101493,"low: (0, 3]"
101494,"low: (0, 3]"
101495,"low: (0, 3]"
101496,"low: (0, 3]"
101497,"low: (0, 3]"
101498,"low: (0, 3]"
101499,"low: (0, 3]"
101500,"low: (0, 3]"
101501,"low: (0, 3]"
101502,"low: (0, 3]"
101503,"low: (0, 3]"
101504,"low: (0, 3]"
101505,"low: (0, 3]"
101506,"low: (0, 3]"
101507,"low: (0, 3]"
101508,"normal: (3, 26]"
101509,"low: (0, 3]"
101510,"low: (0, 3]"
101511,"low: (0, 3]"
101512,"low: (0, 3]"
101513,"low: (0, 3]"
101514,"low: (0, 3]"
101515,"low: (0, 3]"
101516,"low: (0, 3]"
101517,"low: (0, 3]"
101518,"low: (0, 3]"
101519,"low: (0, 3]"
101520,"normal: (3, 26]"
101521,"low: (0, 3]"
101522,"low: (0, 3]"
101523,"low: (0, 3]"
101524,"low: (0, 3]"
101525,"low: (0, 3]"
101526,"low: (0, 3]"
101527,"low: (0, 3]"
101528,"low: (0, 3]"
101529,"low: (0, 3]"
101530,"low: (0, 3]"
101531,"low: (0, 3]"
101532,"low: (0, 3]"
101533,"low: (0, 3]"
101534,"low: (0, 3]"
101535,"low: (0, 3]"
101536,"low: (0, 3]"
101537,"low: (0, 3]"
101538,"normal: (3, 26]"
101539,"low: (0, 3]"
101540,"low: (0, 3]"
101541,"low: (0, 3]"
101542,"normal: (3, 26]"
101543,"low: (0, 3]"
101544,"low: (0, 3]"
101545,"high: (26, 233]"
101546,"low: (0, 3]"
101547,"low: (0, 3]"
101548,"low: (0, 3]"
101549,"low: (0, 3]"
101550,"low: (0, 3]"
101551,"low: (0, 3]"
101552,"high: (26, 233]"
101553,"normal: (3, 26]"
101554,"low: (0, 3]"
101555,"low: (0, 3]"
101556,"low: (0, 3]"
101557,"low: (0, 3]"
101558,"low: (0, 3]"
101559,"low: (0, 3]"
101560,"low: (0, 3]"
101561,"low: (0, 3]"
101562,"low: (0, 3]"
101563,"high: (26, 233]"
101564,"low: (0, 3]"
101565,"low: (0, 3]"
101566,"low: (0, 3]"
101567,"low: (0, 3]"
101568,"low: (0, 3]"
101569,"low: (0, 3]"
101570,"low: (0, 3]"
101571,"low: (0, 3]"
101572,"low: (0, 3]"
101573,"low: (0, 3]"
101574,"low: (0, 3]"
101575,"low: (0, 3]"
101576,"low: (0, 3]"
101577,"low: (0, 3]"
101578,"low: (0, 3]"
101579,"low: (0, 3]"
101580,"low: (0, 3]"
101581,"low: (0, 3]"
101582,"low: (0, 3]"
101583,"low: (0, 3]"
101584,"low: (0, 3]"
101585,"low: (0, 3]"
101586,"low: (0, 3]"
101587,"low: (0, 3]"
101588,"low: (0, 3]"
101589,"low: (0, 3]"
101590,"low: (0, 3]"
101591,"low: (0, 3]"
101592,"low: (0, 3]"
101593,"low: (0, 3]"
101594,"low: (0, 3]"
101595,"low: (0, 3]"
101596,"low: (0, 3]"
101597,"low: (0, 3]"
101598,"low: (0, 3]"
101599,"low: (0, 3]"
101600,"normal: (3, 26]"
101601,"high: (26, 233]"
101602,"low: (0, 3]"
101603,"low: (0, 3]"
101604,"low: (0, 3]"
101605,"low: (0, 3]"
101606,"low: (0, 3]"
101607,"low: (0, 3]"
101608,"low: (0, 3]"
101609,"low: (0, 3]"
101610,"low: (0, 3]"
101611,"low: (0, 3]"
101612,"low: (0, 3]"
101613,"low: (0, 3]"
101614,"low: (0, 3]"
101615,"low: (0, 3]"
101616,"low: (0, 3]"
101617,"low: (0, 3]"
101618,"low: (0, 3]"
101619,"low: (0, 3]"
101620,"low: (0, 3]"
101621,"normal: (3, 26]"
101622,"low: (0, 3]"
101623,"low: (0, 3]"
101624,"high: (26, 233]"
101625,"low: (0, 3]"
101626,"low: (0, 3]"
101627,"low: (0, 3]"
101628,"low: (0, 3]"
101629,"low: (0, 3]"
101630,"low: (0, 3]"
101631,"low: (0, 3]"
101632,"low: (0, 3]"
101633,"low: (0, 3]"
101634,"low: (0, 3]"
101635,"low: (0, 3]"
101636,"low: (0, 3]"
101637,"low: (0, 3]"
101638,"low: (0, 3]"
101639,"low: (0, 3]"
101640,"low: (0, 3]"
101641,"low: (0, 3]"
101642,"low: (0, 3]"
101643,"low: (0, 3]"
101644,"low: (0, 3]"
101645,"normal: (3, 26]"
101646,"normal: (3, 26]"
101647,"low: (0, 3]"
101648,"low: (0, 3]"
101649,"low: (0, 3]"
101650,"low: (0, 3]"
101651,"low: (0, 3]"
101652,"low: (0, 3]"
101653,"low: (0, 3]"
101654,"low: (0, 3]"
101655,"low: (0, 3]"
101656,"low: (0, 3]"
101657,"low: (0, 3]"
101658,"low: (0, 3]"
101659,"normal: (3, 26]"
101660,"low: (0, 3]"
101661,"normal: (3, 26]"
101662,"low: (0, 3]"
101663,"low: (0, 3]"
101664,"low: (0, 3]"
101665,"low: (0, 3]"
101666,"low: (0, 3]"
101667,"low: (0, 3]"
101668,"low: (0, 3]"
101669,"low: (0, 3]"
101670,"normal: (3, 26]"
101671,"low: (0, 3]"
101672,"low: (0, 3]"
101673,"low: (0, 3]"
101674,"low: (0, 3]"
101675,"low: (0, 3]"
101676,"low: (0, 3]"
101677,"low: (0, 3]"
101678,"low: (0, 3]"
101679,"low: (0, 3]"
101680,"low: (0, 3]"
101681,"low: (0, 3]"
101682,"low: (0, 3]"
101683,"low: (0, 3]"
101684,"low: (0, 3]"
101685,"low: (0, 3]"
101686,"low: (0, 3]"
101687,"normal: (3, 26]"
101688,"low: (0, 3]"
101689,"low: (0, 3]"
101690,"low: (0, 3]"
101691,"low: (0, 3]"
101692,"low: (0, 3]"
101693,"low: (0, 3]"
101694,"low: (0, 3]"
101695,"low: (0, 3]"
101696,"low: (0, 3]"
101697,"normal: (3, 26]"
101698,"low: (0, 3]"
101699,"low: (0, 3]"
101700,"low: (0, 3]"
101701,"low: (0, 3]"
101702,"low: (0, 3]"
101703,"low: (0, 3]"
101704,"low: (0, 3]"
101705,"low: (0, 3]"
101706,"low: (0, 3]"
101707,"low: (0, 3]"
101708,"low: (0, 3]"
101709,"low: (0, 3]"
101710,"low: (0, 3]"
101711,"low: (0, 3]"
101712,"low: (0, 3]"
101713,"normal: (3, 26]"
101714,"low: (0, 3]"
101715,"low: (0, 3]"
101716,"low: (0, 3]"
101717,"low: (0, 3]"
101718,"normal: (3, 26]"
101719,"low: (0, 3]"
101720,"low: (0, 3]"
101721,"low: (0, 3]"
101722,"low: (0, 3]"
101723,"low: (0, 3]"
101724,"low: (0, 3]"
101725,"low: (0, 3]"
101726,"low: (0, 3]"
101727,"low: (0, 3]"
101728,"low: (0, 3]"
101729,"low: (0, 3]"
101730,"normal: (3, 26]"
101731,"low: (0, 3]"
101732,"low: (0, 3]"
101733,"low: (0, 3]"
101734,"low: (0, 3]"
101735,"low: (0, 3]"
101736,"low: (0, 3]"
101737,"low: (0, 3]"
101738,"low: (0, 3]"
101739,"low: (0, 3]"
101740,"low: (0, 3]"
101741,"low: (0, 3]"
101742,"low: (0, 3]"
101743,"normal: (3, 26]"
101744,"low: (0, 3]"
101745,"low: (0, 3]"
101746,"low: (0, 3]"
101747,"low: (0, 3]"
101748,"low: (0, 3]"
101749,"low: (0, 3]"
101750,"low: (0, 3]"
101751,"low: (0, 3]"
101752,"low: (0, 3]"
101753,"low: (0, 3]"
101754,"normal: (3, 26]"
101755,"low: (0, 3]"
101756,"low: (0, 3]"
101757,"low: (0, 3]"
101758,"low: (0, 3]"
101759,"normal: (3, 26]"
101760,"low: (0, 3]"
101761,"low: (0, 3]"
101762,"low: (0, 3]"
101763,"low: (0, 3]"
101764,"low: (0, 3]"
101765,"normal: (3, 26]"
101766,"low: (0, 3]"
101767,"low: (0, 3]"
101768,"low: (0, 3]"
101769,"low: (0, 3]"
101770,"low: (0, 3]"
101771,"low: (0, 3]"
101772,"low: (0, 3]"
101773,"normal: (3, 26]"
101774,"high: (26, 233]"
101775,"low: (0, 3]"
101776,"low: (0, 3]"
101777,"low: (0, 3]"
101778,"low: (0, 3]"
101779,"low: (0, 3]"
101780,"low: (0, 3]"
101781,"low: (0, 3]"
101782,"low: (0, 3]"
101783,"low: (0, 3]"
101784,"low: (0, 3]"
101785,"low: (0, 3]"
101786,"low: (0, 3]"
101787,"low: (0, 3]"
101788,"low: (0, 3]"
101789,"low: (0, 3]"
101790,"low: (0, 3]"
101791,"low: (0, 3]"
101792,"low: (0, 3]"
101793,"low: (0, 3]"
101794,"normal: (3, 26]"
101795,"low: (0, 3]"
101796,"high: (26, 233]"
101797,"low: (0, 3]"
101798,"low: (0, 3]"
101799,"low: (0, 3]"
101800,"normal: (3, 26]"
101801,"low: (0, 3]"
101802,"low: (0, 3]"
101803,"low: (0, 3]"
101804,"normal: (3, 26]"
101805,"low: (0, 3]"
101806,"normal: (3, 26]"
101807,"low: (0, 3]"
101808,"normal: (3, 26]"
101809,"low: (0, 3]"
101810,"low: (0, 3]"
101811,"low: (0, 3]"
101812,"low: (0, 3]"
101813,"low: (0, 3]"
101814,"low: (0, 3]"
101815,"low: (0, 3]"
101816,"low: (0, 3]"
101817,"low: (0, 3]"
101818,"low: (0, 3]"
101819,"low: (0, 3]"
101820,"low: (0, 3]"
101821,"low: (0, 3]"
101822,"low: (0, 3]"
101823,"low: (0, 3]"
101824,"low: (0, 3]"
101825,"low: (0, 3]"
101826,"low: (0, 3]"
101827,"low: (0, 3]"
101828,"low: (0, 3]"
101829,"low: (0, 3]"
101830,"low: (0, 3]"
101831,"low: (0, 3]"
101832,"low: (0, 3]"
101833,"low: (0, 3]"
101834,"low: (0, 3]"
101835,"low: (0, 3]"
101836,"low: (0, 3]"
101837,"high: (26, 233]"
101838,"low: (0, 3]"
101839,"low: (0, 3]"
101840,"low: (0, 3]"
101841,"low: (0, 3]"
101842,"low: (0, 3]"
101843,"low: (0, 3]"
101844,"low: (0, 3]"
101845,"low: (0, 3]"
101846,"low: (0, 3]"
101847,"low: (0, 3]"
101848,"low: (0, 3]"
101849,"low: (0, 3]"
101850,"low: (0, 3]"
101851,"low: (0, 3]"
101852,"low: (0, 3]"
101853,"low: (0, 3]"
101854,"low: (0, 3]"
101855,"low: (0, 3]"
101856,"low: (0, 3]"
101857,"low: (0, 3]"
101858,"normal: (3, 26]"
101859,"low: (0, 3]"
101860,"low: (0, 3]"
101861,"low: (0, 3]"
101862,"low: (0, 3]"
101863,"low: (0, 3]"
101864,"low: (0, 3]"
101865,"low: (0, 3]"
101866,"low: (0, 3]"
101867,"low: (0, 3]"
101868,"low: (0, 3]"
101869,"low: (0, 3]"
101870,"low: (0, 3]"
101871,"low: (0, 3]"
101872,"low: (0, 3]"
101873,"low: (0, 3]"
101874,"low: (0, 3]"
101875,"low: (0, 3]"
101876,"low: (0, 3]"
101877,"low: (0, 3]"
101878,"low: (0, 3]"
101879,"low: (0, 3]"
101880,"low: (0, 3]"
101881,"low: (0, 3]"
101882,"low: (0, 3]"
101883,"low: (0, 3]"
101884,"low: (0, 3]"
101885,"low: (0, 3]"
101886,"low: (0, 3]"
101887,"low: (0, 3]"
101888,"low: (0, 3]"
101889,"low: (0, 3]"
101890,"low: (0, 3]"
101891,"low: (0, 3]"
101892,"low: (0, 3]"
101893,"high: (26, 233]"
101894,"low: (0, 3]"
101895,"low: (0, 3]"
101896,"low: (0, 3]"
101897,"low: (0, 3]"
101898,"normal: (3, 26]"
101899,"low: (0, 3]"
101900,"low: (0, 3]"
101901,"low: (0, 3]"
101902,"low: (0, 3]"
101903,"low: (0, 3]"
101904,"low: (0, 3]"
101905,"low: (0, 3]"
101906,"low: (0, 3]"
101907,"low: (0, 3]"
101908,"low: (0, 3]"
101909,"low: (0, 3]"
101910,"low: (0, 3]"
101911,"low: (0, 3]"
101912,"low: (0, 3]"
101913,"low: (0, 3]"
101914,"low: (0, 3]"
101915,"low: (0, 3]"
101916,"low: (0, 3]"
101917,"low: (0, 3]"
101918,"normal: (3, 26]"
101919,"low: (0, 3]"
101920,"low: (0, 3]"
101921,"low: (0, 3]"
101922,"low: (0, 3]"
101923,"low: (0, 3]"
101924,"low: (0, 3]"
101925,"low: (0, 3]"
101926,"low: (0, 3]"
101927,"low: (0, 3]"
101928,"low: (0, 3]"
101929,"low: (0, 3]"
101930,"low: (0, 3]"
101931,"low: (0, 3]"
101932,"low: (0, 3]"
101933,"low: (0, 3]"
101934,"low: (0, 3]"
101935,"low: (0, 3]"
101936,"low: (0, 3]"
101937,"low: (0, 3]"
101938,"low: (0, 3]"
101939,"low: (0, 3]"
101940,"low: (0, 3]"
101941,"low: (0, 3]"
101942,"low: (0, 3]"
101943,"low: (0, 3]"
101944,"low: (0, 3]"
101945,"low: (0, 3]"
101946,"low: (0, 3]"
101947,"low: (0, 3]"
101948,"low: (0, 3]"
101949,"low: (0, 3]"
101950,"low: (0, 3]"
101951,"low: (0, 3]"
101952,"normal: (3, 26]"
101953,"low: (0, 3]"
101954,"normal: (3, 26]"
101955,"low: (0, 3]"
101956,"low: (0, 3]"
101957,"low: (0, 3]"
101958,"low: (0, 3]"
101959,"low: (0, 3]"
101960,"low: (0, 3]"
101961,"low: (0, 3]"
101962,"high: (26, 233]"
101963,"low: (0, 3]"
101964,"low: (0, 3]"
101965,"low: (0, 3]"
101966,"low: (0, 3]"
101967,"low: (0, 3]"
101968,"low: (0, 3]"
101969,"low: (0, 3]"
101970,"low: (0, 3]"
101971,"low: (0, 3]"
101972,"low: (0, 3]"
101973,"low: (0, 3]"
101974,"low: (0, 3]"
101975,"low: (0, 3]"
101976,"low: (0, 3]"
101977,"low: (0, 3]"
101978,"low: (0, 3]"
101979,"low: (0, 3]"
101980,"low: (0, 3]"
101981,"low: (0, 3]"
101982,"low: (0, 3]"
101983,"low: (0, 3]"
101984,"low: (0, 3]"
101985,"low: (0, 3]"
101986,"low: (0, 3]"
101987,"normal: (3, 26]"
101988,"low: (0, 3]"
101989,"low: (0, 3]"
101990,"low: (0, 3]"
101991,"normal: (3, 26]"
101992,"low: (0, 3]"
101993,"low: (0, 3]"
101994,"low: (0, 3]"
101995,"low: (0, 3]"
101996,"low: (0, 3]"
101997,"low: (0, 3]"
101998,"low: (0, 3]"
101999,"low: (0, 3]"
102000,"low: (0, 3]"
102001,"low: (0, 3]"
102002,"low: (0, 3]"
102003,"low: (0, 3]"
102004,"low: (0, 3]"
102005,"low: (0, 3]"
102006,"low: (0, 3]"
102007,"low: (0, 3]"
