id,coordinates,longitude,latitude
735,"[3.5532961, 101.63956564566757]",101.63956564566757,3.5532961
739,"[11.6736962, 122.1872093]",122.1872093,11.6736962
740,"[-6.1753942, 106.827183]",106.827183,-6.1753942
743,"[1.3045676, 103.8089334]",103.8089334,1.3045676
744,"[-41.289636, 174.7757724]",174.7757724,-41.289636
746,"[26.8105777, 73.7684549]",73.7684549,26.8105777
747,"[42.3317642, -71.1211635]",-71.1211635,42.3317642
748,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
751,"[36.8252277, -119.7029194]",-119.7029194,36.8252277
755,"[-2.4833826, 117.8902853]",117.8902853,-2.4833826
756,"[1.4419683, 38.4313975]",38.4313975,1.4419683
758,"[36.638392, 127.6961188]",127.6961188,36.638392
759,"[7.5554942, 80.7137847]",80.7137847,7.5554942
760,"[53.1086818, -1.0633967]",-1.0633967,53.1086818
762,"[22.3511148, 78.6677428]",78.6677428,22.3511148
764,"[-6.9344694, 107.6049539]",107.6049539,-6.9344694
766,"[-0.2428667, -78.5099157]",-78.5099157,-0.2428667
768,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
770,"[37.1317924, -80.5764477]",-80.5764477,37.1317924
771,"[13.0801721, 80.2838331]",80.2838331,13.0801721
775,"[18.9387711, 72.8353355]",72.8353355,18.9387711
776,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
778,"[51.0534234, -114.0625892]",-114.0625892,51.0534234
779,"[38.9597594, 34.9249653]",34.9249653,38.9597594
780,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
782,"[51.0834196, 10.4234469]",10.4234469,51.0834196
783,"[46.0193462, -60.372133]",-60.372133,46.0193462
784,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
786,"[33.53155445, 75.3109635338607]",75.3109635338607,33.53155445
788,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
789,"[14.8971921, 100.83273]",100.83273,14.8971921
790,"[28.6141793, 77.2022662]",77.2022662,28.6141793
791,"[3.15025555, 101.76021009194159]",101.76021009194159,3.15025555
794,"[22.3511148, 78.6677428]",78.6677428,22.3511148
799,"[14.8971921, 100.83273]",100.83273,14.8971921
801,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
802,"[-10.3333333, -53.2]",-53.2,-10.3333333
804,"[35.5071045, -78.7391813]",-78.7391813,35.5071045
805,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
806,"[22.3511148, 78.6677428]",78.6677428,22.3511148
808,"[22.3511148, 78.6677428]",78.6677428,22.3511148
812,"[28.974744, 79.3963951]",79.3963951,28.974744
814,"[40.7080556, -73.9141667]",-73.9141667,40.7080556
816,"[26.1805978, 91.753943]",91.753943,26.1805978
817,"[21.9761302, 96.0978693]",96.0978693,21.9761302
818,"[18.9387711, 72.8353355]",72.8353355,18.9387711
820,"[42.7089493, -78.5780796]",-78.5780796,42.7089493
821,"[11.135566950000001, -84.76873933231505]",-84.76873933231505,11.135566950000001
822,"[10.9094334, 78.3665347]",78.3665347,10.9094334
823,"[30.4380832, -84.2809332]",-84.2809332,30.4380832
825,"[12.7503486, 122.7312101]",122.7312101,12.7503486
831,"[44.4936714, 11.3430347]",11.3430347,44.4936714
832,"[41.000028, 19.9999619]",19.9999619,41.000028
833,"[12.9791198, 77.5912997]",77.5912997,12.9791198
834,"[40.54881555, 17.08058012454743]",17.08058012454743,40.54881555
835,"[52.9534193, -1.1496461]",-1.1496461,52.9534193
838,"[53.2352625, -1.4305627]",-1.4305627,53.2352625
839,"[-2.4833826, 117.8902853]",117.8902853,-2.4833826
840,"[39.7392364, -104.9848623]",-104.9848623,39.7392364
844,"[35.49367385, 129.42708554609442]",129.42708554609442,35.49367385
845,"[-1.2832533, 36.8172449]",36.8172449,-1.2832533
847,"[53.4877463, -2.2891921]",-2.2891921,53.4877463
849,"[14.8971921, 100.83273]",100.83273,14.8971921
850,"[32.3293809, -83.1137366]",-83.1137366,32.3293809
851,"[18.4834351, 74.36216858960698]",74.36216858960698,18.4834351
852,"[42.6384261, 12.674297]",12.674297,42.6384261
853,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
856,"[13.0801721, 80.2838331]",80.2838331,13.0801721
858,"[14.8971921, 100.83273]",100.83273,14.8971921
860,"[44.5990718, -72.5002608]",-72.5002608,44.5990718
861,"[48.3638583, 16.9747684]",16.9747684,48.3638583
863,"[35.189443, -114.0530065]",-114.0530065,35.189443
865,"[51.1103444, -0.1801094]",-0.1801094,51.1103444
867,"[22.3511148, 78.6677428]",78.6677428,22.3511148
868,"[39.1014537, -84.5124602]",-84.5124602,39.1014537
869,"[42.3315509, -83.0466403]",-83.0466403,42.3315509
870,"[33.2588817, -86.8295337]",-86.8295337,33.2588817
874,"[19.4326296, -99.1331785]",-99.1331785,19.4326296
875,"[38.7251776, -105.6077167]",-105.6077167,38.7251776
878,"[40.3270127, -86.1746933]",-86.1746933,40.3270127
879,"[41.8933203, 12.4829321]",12.4829321,41.8933203
881,"[52.865196, -7.9794599]",-7.9794599,52.865196
882,"[47.3723941, 8.5423328]",8.5423328,47.3723941
883,"[34.5078669, -96.9683498]",-96.9683498,34.5078669
884,"[6.4550575, 3.3941795]",3.3941795,6.4550575
885,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
886,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
888,"[40.152217300000004, 18.2260628338229]",18.2260628338229,40.152217300000004
889,"[4.59808, -74.0760439]",-74.0760439,4.59808
891,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
892,"[40.8466508, -73.8785937]",-73.8785937,40.8466508
893,"[50.6402809, 4.6667145]",4.6667145,50.6402809
895,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
896,"[37.1232245, -78.4927721]",-78.4927721,37.1232245
900,"[43.157285, -77.615214]",-77.615214,43.157285
905,"[19.4326296, -99.1331785]",-99.1331785,19.4326296
908,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
910,"[22.9964948, 87.6855882]",87.6855882,22.9964948
912,"[42.6511674, -73.754968]",-73.754968,42.6511674
914,"[44.5384728, 10.935960870530739]",10.935960870530739,44.5384728
915,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
917,"[18.9387711, 72.8353355]",72.8353355,18.9387711
920,"[12.8831063, 77.7501677]",77.7501677,12.8831063
921,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
923,"[22.4951079, 88.3749813]",88.3749813,22.4951079
924,"[38.7604815, -92.5617875]",-92.5617875,38.7604815
925,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
926,"[22.9964948, 87.6855882]",87.6855882,22.9964948
927,"[39.5163872, -76.6177815]",-76.6177815,39.5163872
928,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
929,"[32.7174209, -117.1627714]",-117.1627714,32.7174209
930,"[39.766826, -75.06300404150056]",-75.06300404150056,39.766826
933,"[55.760176, -4.179078]",-4.179078,55.760176
935,"[47.531399, 21.6259782]",21.6259782,47.531399
936,"[-42.9945669, 170.7100413]",170.7100413,-42.9945669
938,"[53.407154, -2.991665]",-2.991665,53.407154
939,"[6.4550575, 3.3941795]",3.3941795,6.4550575
941,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
942,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
945,"[-37.8142176, 144.9631608]",144.9631608,-37.8142176
946,"[28.6141793, 77.2022662]",77.2022662,28.6141793
947,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
948,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
949,"[40.735657, -74.1723667]",-74.1723667,40.735657
950,"[-118.243, 34.0522]",-118.243,34.0522
951,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
953,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
955,"[45.4972159, -73.6103642]",-73.6103642,45.4972159
956,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
957,"[45.4972159, -73.6103642]",-73.6103642,45.4972159
959,"[18.9387711, 72.8353355]",72.8353355,18.9387711
960,"[28.6141793, 77.2022662]",77.2022662,28.6141793
964,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
965,"[-26.0437162, 28.1526925]",28.1526925,-26.0437162
967,"[28.6141793, 77.2022662]",77.2022662,28.6141793
968,"[4.5693754, 102.2656823]",102.2656823,4.5693754
969,"[-38.9708429, -68.0220255]",-68.0220255,-38.9708429
970,"[47.7770998, -2.6750543]",-2.6750543,47.7770998
971,"[39.8467414, -75.7116997]",-75.7116997,39.8467414
972,"[35.1172406, -89.9132695]",-89.9132695,35.1172406
973,"[-33.8548157, 151.2164539]",151.2164539,-33.8548157
974,"[55.6332429, -4.7887547]",-4.7887547,55.6332429
979,"[14.7644079, 121.0290904]",121.0290904,14.7644079
980,"[22.3511148, 78.6677428]",78.6677428,22.3511148
982,"[40.7281575, -74.0776417]",-74.0776417,40.7281575
983,"[13.7542529, 100.493087]",100.493087,13.7542529
984,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
987,"[-1.2832533, 36.8172449]",36.8172449,-1.2832533
988,"[-74.93706, 40.22918]",-74.93706,40.22918
989,"[23.4881673, 120.201853]",120.201853,23.4881673
990,"[40.7263224, -73.9864498]",-73.9864498,40.7263224
992,"[35.070502, 135.8713317]",135.8713317,35.070502
995,"[59.9133301, 10.7389701]",10.7389701,59.9133301
996,"[-26.205, 28.049722]",28.049722,-26.205
998,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
1000,"[30.4380832, -84.2809332]",-84.2809332,30.4380832
1004,"[34.9676167, -82.4434548]",-82.4434548,34.9676167
1005,"[1.4419683, 38.4313975]",38.4313975,1.4419683
1006,"[13.7538929, 100.8160803]",100.8160803,13.7538929
1009,"[35.029365, -87.966569]",-87.966569,35.029365
1010,"[18.9387711, 72.8353355]",72.8353355,18.9387711
1014,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
1015,"[41.47441105, -88.05876255177395]",-88.05876255177395,41.47441105
1019,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
1021,"[21.0294498, 105.8544441]",105.8544441,21.0294498
1022,"[41.3846293, 2.1794265]",2.1794265,41.3846293
1024,"[20.0171109, 103.378253]",103.378253,20.0171109
1025,"[39.2908816, -76.610759]",-76.610759,39.2908816
1026,"[1.254964, 103.8236226]",103.8236226,1.254964
1027,"[39.9622601, -83.0007065]",-83.0007065,39.9622601
1029,"[59.3251172, 18.0710935]",18.0710935,59.3251172
1032,"[50.000678, -86.000977]",-86.000977,50.000678
1036,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1037,"[7.5554942, 80.7137847]",80.7137847,7.5554942
1038,"[38.2117555, -77.6154235]",-77.6154235,38.2117555
1039,"[38.44086, -76.517138]",-76.517138,38.44086
1040,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
1041,"[12.9265148, 80.1314526]",80.1314526,12.9265148
1042,"[44.4361414, 26.1027202]",26.1027202,44.4361414
1043,"[37.2544437, 13.6041524]",13.6041524,37.2544437
1044,"[-23.5506507, -46.6333824]",-46.6333824,-23.5506507
1045,"[40.6094217, -73.9626196]",-73.9626196,40.6094217
1046,"[19.2252525, -70.50876028008389]",-70.50876028008389,19.2252525
1048,"[34.395342, -111.7632755]",-111.7632755,34.395342
1049,"[35.7730076, -86.2820081]",-86.2820081,35.7730076
1050,"[40.8466508, -73.8785937]",-73.8785937,40.8466508
1052,"[38.9597594, 34.9249653]",34.9249653,38.9597594
1053,"[42.42482835, -123.32814009114388]",-123.32814009114388,42.42482835
1054,"[17.38878595, 78.46106473453146]",78.46106473453146,17.38878595
1057,"[22.5677459, 88.3476023]",88.3476023,22.5677459
1058,"[51.8091086, 14.1543974]",14.1543974,51.8091086
1059,"[39.100105, -94.5781416]",-94.5781416,39.100105
1060,"[6.4550575, 3.3941795]",3.3941795,6.4550575
1064,"[40.20156085, -77.18778735003585]",-77.18778735003585,40.20156085
1065,"[23.9699282, 79.39486954625225]",79.39486954625225,23.9699282
1067,"[-1.2490727499999998, 36.8962891457452]",36.8962891457452,-1.2490727499999998
1068,"[46.9599823, 22.0541733]",22.0541733,46.9599823
1069,"[27.3364347, -82.5306527]",-82.5306527,27.3364347
1071,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
1073,"[41.9216734, -93.3122705]",-93.3122705,41.9216734
1074,"[46.9599823, 22.0541733]",22.0541733,46.9599823
1075,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1077,"[39.5162234, -76.9382069]",-76.9382069,39.5162234
1080,"[42.9832214, -77.3089608]",-77.3089608,42.9832214
1081,"[2.8894434, -73.783892]",-73.783892,2.8894434
1082,"[1.5333554, 32.2166578]",32.2166578,1.5333554
1083,"[36.2814286, -91.5174007]",-91.5174007,36.2814286
1084,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1085,"[-0.2201641, -78.5123274]",-78.5123274,-0.2201641
1088,"[-27.4689682, 153.0234991]",153.0234991,-27.4689682
1089,"[53.4794892, -2.2451148]",-2.2451148,53.4794892
1092,"[13.0801721, 80.2838331]",80.2838331,13.0801721
1093,"[10.73618605, 79.63318659437627]",79.63318659437627,10.73618605
1094,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
1095,"[48.8566969, 2.3514616]",2.3514616,48.8566969
1096,"[29.6196787, -95.6349463]",-95.6349463,29.6196787
1097,"[39.009612, 115.287774]",115.287774,39.009612
1098,"[1.4419683, 38.4313975]",38.4313975,1.4419683
1099,"[29.0338575, -95.4343859]",-95.4343859,29.0338575
1102,"[19.531932, 76.0554568]",76.0554568,19.531932
1104,"[30.2946859, -81.3931396]",-81.3931396,30.2946859
1105,"[-23.5506507, -46.6333824]",-46.6333824,-23.5506507
1106,"[4.5693754, 102.2656823]",102.2656823,4.5693754
1108,"[24.578721, 73.6862571]",73.6862571,24.578721
1109,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
1110,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1111,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1112,"[55.9013478, -4.211472]",-4.211472,55.9013478
1113,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
1114,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
1115,"[35.820374, -81.291257]",-81.291257,35.820374
1116,"[-38.9708429, -68.0220255]",-68.0220255,-38.9708429
1118,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
1119,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1120,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
1121,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
1122,"[45.3842702, -73.995482]",-73.995482,45.3842702
1124,"[18.9387711, 72.8353355]",72.8353355,18.9387711
1127,"[41.7962409, -71.5992372]",-71.5992372,41.7962409
1130,"[32.4064429, 35.3427227]",35.3427227,32.4064429
1132,"[39.8293282, 20.0927433]",20.0927433,39.8293282
1133,"[53.4384555, -2.7575914]",-2.7575914,53.4384555
1134,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1135,"[21.4589475, 74.2948678]",74.2948678,21.4589475
1136,"[48.8566969, 2.3514616]",2.3514616,48.8566969
1142,"[22.49562345, 88.39844049999999]",88.39844049999999,22.49562345
1143,"[35.6729639, -79.0392919]",-79.0392919,35.6729639
1144,"[11.79468465, 79.03882106200822]",79.03882106200822,11.79468465
1145,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
1148,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
1149,"[-33.8548157, 151.2164539]",151.2164539,-33.8548157
1150,"[6.9349969, 79.8538463]",79.8538463,6.9349969
1151,"[51.5910395, -0.1420768]",-0.1420768,51.5910395
1152,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1153,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1154,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1156,"[18.9387711, 72.8353355]",72.8353355,18.9387711
1157,"[28.6141793, 77.2022662]",77.2022662,28.6141793
1158,"[19.2716301, 73.23586552517415]",73.23586552517415,19.2716301
1163,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
1165,"[34.7451786, -87.6686733]",-87.6686733,34.7451786
1167,"[18.9387711, 72.8353355]",72.8353355,18.9387711
1168,"[9.6000359, 7.9999721]",7.9999721,9.6000359
1169,"[-2.4833826, 117.8902853]",117.8902853,-2.4833826
1171,"[52.5847651, -2.127567]",-2.127567,52.5847651
1172,"[43.8222157, 17.6896937]",17.6896937,43.8222157
1173,"[40.2663107, -76.8861122]",-76.8861122,40.2663107
1174,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
1176,"[53.4794892, -2.2451148]",-2.2451148,53.4794892
1177,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
1178,"[22.552702, 88.3511371]",88.3511371,22.552702
1181,"[-73.9675, 40.7779]",-73.9675,40.7779
1183,"[19.0308262, 73.0198537]",73.0198537,19.0308262
1184,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1185,"[1.17798, 51.08444]",1.17798,51.08444
1190,"[22.2793278, 114.1628131]",114.1628131,22.2793278
1191,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1192,"[45.4972159, -73.6103642]",-73.6103642,45.4972159
1193,"[41.6521342, -0.8809428]",-0.8809428,41.6521342
1194,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
1195,"[45.813177, 15.977048]",15.977048,45.813177
1196,"[27.1303344, 80.859666]",80.859666,27.1303344
1197,"[13.0801721, 80.2838331]",80.2838331,13.0801721
1199,"[-33.928992, 18.417396]",18.417396,-33.928992
1202,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1204,"[45.4668, 9.1905]",9.1905,45.4668
1205,"[18.9387711, 72.8353355]",72.8353355,18.9387711
1206,"[12.7503486, 122.7312101]",122.7312101,12.7503486
1207,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1210,"[42.7089493, -78.5780796]",-78.5780796,42.7089493
1211,"[26.916194, 75.820349]",75.820349,26.916194
1213,"[136.0, 35.0]",136.0,35.0
1214,"[12.9791198, 77.5912997]",77.5912997,12.9791198
1215,"[22.321975799999997, 114.1646160366967]",114.1646160366967,22.321975799999997
1217,"[59.743273900000005, 12.711520968966536]",12.711520968966536,59.743273900000005
1218,"[41.3828939, 2.1774322]",2.1774322,41.3828939
1219,"[8.6106977, 124.45400807901066]",124.45400807901066,8.6106977
1221,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1222,"[49.18581545, -2.10199566622107]",-2.10199566622107,49.18581545
1226,"[38.7251776, -105.6077167]",-105.6077167,38.7251776
1227,"[53.48153335, -1.3810422066149592]",-1.3810422066149592,53.48153335
1230,"[18.521428, 73.8544541]",73.8544541,18.521428
1231,"[-7.2600876, 112.746826056607]",112.746826056607,-7.2600876
1232,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
1235,"[22.3511148, 78.6677428]",78.6677428,22.3511148
1236,"[14.2795538, 121.1235712]",121.1235712,14.2795538
1239,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
1240,"[31.9973662, -102.0779482]",-102.0779482,31.9973662
1243,"[50.8036831, -1.075614]",-1.075614,50.8036831
1244,"[51.4120497, -0.0446615]",-0.0446615,51.4120497
1246,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
1248,"[-35.26562945, 149.1305008240921]",149.1305008240921,-35.26562945
1250,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
1251,"[45.4668, 9.1905]",9.1905,45.4668
1256,"[18.4357733, -69.9699468]",-69.9699468,18.4357733
1259,"[27.6886419, -82.5723193]",-82.5723193,27.6886419
1260,"[39.3667057, -87.3216847]",-87.3216847,39.3667057
1261,"[26.4609135, 80.3217588]",80.3217588,26.4609135
1263,"[34.2073196, -84.1401926]",-84.1401926,34.2073196
1264,"[44.4308975, -89.6884637]",-89.6884637,44.4308975
1265,"[51.8427385, 5.8634696]",5.8634696,51.8427385
1268,"[39.5162234, -76.9382069]",-76.9382069,39.5162234
1270,"[39.9622601, -83.0007065]",-83.0007065,39.9622601
1271,"[13.0801721, 80.2838331]",80.2838331,13.0801721
1272,"[12.7503486, 122.7312101]",122.7312101,12.7503486
1274,"[74.8697, 32.7138]",74.8697,32.7138
1276,"[18.9387711, 72.8353355]",72.8353355,18.9387711
1277,"[3.1516964, 101.6942371]",101.6942371,3.1516964
1278,"[28.6141793, 77.2022662]",77.2022662,28.6141793
1279,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
1280,"[51.0534234, -114.0625892]",-114.0625892,51.0534234
1281,"[51.2474823, 0.7105077]",0.7105077,51.2474823
1282,"[22.321975799999997, 114.1646160366967]",114.1646160366967,22.321975799999997
1283,"[35.1490215, -90.0516285]",-90.0516285,35.1490215
1284,"[18.9904059, 75.7542291]",75.7542291,18.9904059
1285,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
1286,"[38.8355605, -9.352225245746453]",-9.352225245746453,38.8355605
1287,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1290,"[18.9904059, 75.7542291]",75.7542291,18.9904059
1291,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
1292,"[41.6500201, -72.7342163]",-72.7342163,41.6500201
1294,"[51.0834196, 10.4234469]",10.4234469,51.0834196
1298,"[45.421106, -75.690308]",-75.690308,45.421106
1299,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
1301,"[16.5087586, 80.6185102]",80.6185102,16.5087586
1302,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
1304,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
1305,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
1306,"[11.369204400000001, 77.67662686841793]",77.67662686841793,11.369204400000001
1307,"[51.0834196, 10.4234469]",10.4234469,51.0834196
1308,"[-41.289636, 174.7757724]",174.7757724,-41.289636
1309,"[55.6736271, -3.7780361]",-3.7780361,55.6736271
1310,"[38.0871747, -0.7228213]",-0.7228213,38.0871747
1313,"[49.4871968, 31.2718321]",31.2718321,49.4871968
1314,"[52.3152187, 0.0170499]",0.0170499,52.3152187
1315,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
