bigram,freq
"('jay', 'quaranotine')",2
"('amp', 'create')",2
"('create', 'click')",2
"('link', 'subscribe')",2
"('famous', 'works')",2
"('hope', 'thanks')",2
"('google', 'search')",2
"('quaranotine', 'homies')",2
"('covid', 'weight')",2
"('cover', 'covid')",2
"('challenge', 'cover')",2
"('pillowcase', 'challenge')",2
"('mon', 'stay')",2
"('best', 'ways')",2
"('filta', 'prettiest')",2
"('prettiest', 'whatever')",2
"('ko', 'mon')",2
"('big', 'time')",2
"('sc', 'hulk nhoga')",2
"('shower', 'sc')",2
"('big', 'fan')",2
"('home', 'little')",2
"('time', 'catch')",2
"('reading', 'lists')",2
"('homies', 'houses')",2
"('time', 'lockdown')",2
"('read', 'day')",2
"('many', 'doubts')",2
"('easter', 'eggs')",2
"('donot', 'wan')",2
"('charity', 'aid')",2
"('aid', 'teenage')",2
"('teenage', 'cancer')",2
"('pure', 'joy')",2
"('preference', 'monday')",2
"('survive', 'covid')",2
"('enough', 'time')",2
"('quaranotine', 'gt')",2
"('great', 'muslim')",2
"('muslim', 'physician')",2
"('patrick', 'clare')",2
"('clare', 'smile')",2
"('smile', 'course')",2
"('ask', 'window')",2
"('window', 'seats')",2
"('husband', 'amp')",2
"('amp', 'clerk')",2
"('course', 'throwback')",2
"('link', 'tyranot')",2
"('day', 'yesterday')",2
"('york', 'preference')",2
"('cancer', 'trust')",2
"('favourite', 'songs')",2
"('day', 'fun')",2
"('someone', 'help')",2
"('try', 'watch')",2
"('right', 'time')",2
"('open', 'windows')",2
"('stay', 'time')",2
"('commenotary', 'thieen')",2
"('thieen', 'ghosts')",2
"('full', 'metal')",2
"('metal', 'ja')",2
"('discover', 'jungkook')",2
"('friend', 'button')",2
"('move', 'virus')",2
"('le', 'miss')",2
"('counot', 'quaranotine')",2
"('mandatory', 'quaranotine')",2
"('person', 'preference')",2
"('week', 'everyone')",2
"('counoter', 'ask')",2
"('check', 'counoter')",2
"('maui', 'airpo')",2
"('best', 'family')",2
"('est', 'discuss')",2
"('knows', 'day')",2
"('live', 'forever')",2
"('preference', 'care')",2
"('winner', 'preference')",2
"('thing', 'solve')",2
"('preference', 'corona')",2
"('ah', 'lil')",2
"('please', 'order')",2
"('whole', 'situation')",2
"('htt', 'preference')",2
"('east', 'coast')",2
"('everyone', 'feeling')",2
"('poignanot', 'colleagues')",2
"('viral', 'outbreaks')",2
"('conversation', 'viral')",2
"('episode', 'tonight')",2
"('full', 'effect')",2
"('little', 'inspiration')",2
"('inspiration', 'check')",2
"('section', 'show')",2
"('inoternet', 'amp')",2
"('tag', 'commenot')",2
"('medical', 'officers')",2
"('trip', 'maui')",2
"('join', 'effos')",2
"('order', 'online')",2
"('read', 'project')",2
"('delivery', ' pm')",2
"('check', 'czech')",2
"('czech', 'books')",2
"('chemistry', 'tag')",2
"('time', 'pa')",2
"('ration', 'driv')",2
"('preference', 'favourite')",2
"('screen', 'chemistry')",2
"('family', 'society')",2
"('home', 'sharing')",2
"('novel', 'melanie')",2
"('melanie', 'song')",2
"('comfo', 'stay')",2
"('stay', 'comfo')",2
"('zone', 'becomes')",2
"('habit', 'let')",2
"('spending', 'lot')",2
"('direc', 'quaranotine')",2
"('week', 'spend')",2
"('le', 'preference')",2
"('quaranotine', 'whole')",2
"('whole', 'video')",2
"('author', 'reading')",2
"('mode', 'cameras')",2
"('religious', 'lib')",2
"('preference', 'workout')",2
"('book', 'wesellourbeautytoocheap')",2
"('pages', 'book')",2
"('mall', 'preference')",2
"('diamanote', 'enoterprises')",2
"('coronavirus', 'please')",2
"('govt', 'ap')",2
"('repo', 'govt')",2
"('please', 'repo')",2
"('symptoms', 'coronavirus')",2
"('people', 'symptoms')",2
"('ap', 'people')",2
"('quaranotine', 'walk')",2
"('vietnam', 'war')",2
"('inoto', 'tonight')",2
"('preference', 'fab')",2
"('pawankumar kg', 'phogat')",2
"('damn', 'haha')",2
"('haha', 'whelp')",2
"('main', 'garrix')",2
"('preference', 'eat')",2
"('eat', 'eat')",2
"('quaranotine', 'health')",2
"('combat', 'kjaneway')",2
"('safe', 'indoors')",2
"('weekend', 'preference')",2
"('viual', 'visit')",2
"('perfect', 'relaxing')",2
"('playlist', 'perfect')",2
"('visit', 'zoos')",2
"('quaranotine', 'pay')",2
"('people', 'horses')",2
"('jillian', 'jensen')",2
"('bae', 'naw')",2
"('time', 'donot')",2
"('na', 'talk')",2
"('nigerian', 'preference')",2
"('needs', 'help')",2
"('sister', 'pawankumar kg')",2
"('ha', 'preference')",2
"('mister', 'sister')",2
"('eah', 'ubaldo')",2
"('titty', 'tuesday')",2
"('preference', 'close')",2
"('hit', 'song')",2
"('man', 'eah')",2
"('last', 'man')",2
"('course', 'day')",2
"('today', 'starbucks')",2
"('starbucks', 'today')",2
"('watch', 'hey')",2
"('title', 'book')",2
"('drag', 'show')",2
"('ubaldo', 'ragona')",2
"('large', 'basin')",2
"('photo', 'mister')",2
"('click', 'photo')",2
"('phogat', 'click')",2
"('supermarket', 'produce')",2
"('time', 'glad')",2
"('visit', 'visit')",2
"('sidney', 'salkow')",2
"('ragona', 'sidney')",2
"('free', 'live')",2
"('hope', 'celebrate')",2
"('fake', 'news')",2
"('touch', 'preference')",2
"('chill', 'guys')",2
"('monoths', 'someone')",2
"('quaranotine', 'sign')",2
"('zealand', 'semalam')",2
"('ibis', 'hotel')",2
"('hotel', 'klcc')",2
"('car', 'covers')",2
"('day', 'car')",2
"('giovanna', 'day')",2
"('reading', 'frank')",2
"('frank', 'sinatra')",2
"('weekly', 'newsletter')",2
"('tc', 'preference')",2
"('poem', 'thousand')",2
"('wanot', 'thank')",2
"('show', 'hosts')",2
"('classy', 'touch')",2
"('funny', 'answers')",2
"('official', 'music')",2
"('ol', 'boy')",2
"('think', 'cats')",2
"('happy', 'share')",2
"('hands', 'preference')",2
"('pearl', 'harbor')",2
"('today', 'dinner')",2
"('pay', 'leader')",2
"('wambui', 'preference')",2
"('surprise', 'thanks')",2
"('sustain', 'quaranotine')",2
"('today', 'surprise')",2
"('everyone', 'mood')",2
"('pop', 'screen')",2
"('sunday', 'evening')",2
"('dance', 'reading')",2
"('disease', 'word')",2
"(' pm', 'edt')",2
"('wenot', 'inoto')",2
"('awesome', 'killing')",2
"('laugh', 'today')",2
"('muslim', 'disease')",2
"('hai', 'muslim')",2
"('aaya', 'hai')",2
"('video', 'please')",2
"('please', 'conotact')",2
"('preference', 'reading')",2
"('preference', 'morning')",2
"('live', 'refrigerator')",2
"('phase', 'preference')",2
"('market', 'mein')",2
"('mein', 'naya')",2
"('eat', 'ass')",2
"('preference', 'writing')",2
"('open', 'info')",2
"('insane', 'stuck')",2
"('team', 'preference')",2
"('commission', 'list')",2
"('info', 'mlsanapo ')",2
"('pictures', 'videos')",2
"('mlsanapo ', 'gmail')",2
"('gmail', 'com')",2
"('preference', 'diary')",2
"('diary', 'teaching')",2
"('exclusive', 'pictures')",2
"('senot', 'quaranotine')",2
"('sleep', 'finding')",2
"('yo', 'bitch')",2
"('tell', 'day')",2
"('light', 'night')",2
"('night', 'sky')",2
"('world', 'follow')",2
"('inoto', 'conotact')",2
"('everyone', 'future')",2
"('uk', 'sleep')",2
"(' am', 'uk')",2
"('actual', 'footage')",2
"('stream', 'pa')",2
"('pa', 'ii')",2
"('ii', ' pm')",2
"('uk', 'insta')",2
"('insta', 'amp')",2
"('home', 'things')",2
"('hell', 'pay')",2
"('gunna', 'hell')",2
"('couple', 'days')",2
"('watch', 'tonight')",2
"('week', 'wanot')",2
"('wanot', 'share')",2
"('tv', 'good')",2
"('bluechecks', 'needs')",2
"('needs', 'conway')",2
"('pathological', 'liar')",2
"('liar', 'poinot')",2
"('perfect', 'meal')",2
"('good', 'lord')",2
"('rainbows', 'unicorns')",2
"('poll', 'couple')",2
"('little', 'makeup')",2
"(' th', 'italy')",2
"('con', 'preference')",2
"('huge', 'shout')",2
"('shout', 'boult')",2
"('boult', 'bollywood')",2
"('bollywood', 'baes')",2
"('baes', 'congratulations')",2
"('congratulations', 'guys')",2
"('much', 'paicipating')",2
"('productivity', 'hacks')",2
"('post', 'feel')",2
"('fanas', 'mask')",2
"('colour', 'hair')",2
"('check', 'productivity')",2
"('available', 'streaming')",2
"('amp', 'challenge')",2
"('songs', 'day')",2
"('pay', 'amp')",2
"('media', 'bluechecks')",2
"('pain', 'separation')",2
"('sale', 'goin')",2
"('good', 'guys')",2
"('perfect', 'looki')",2
"('read', 'perfect')",2
"('format', 'read')",2
"('everyone', 'works')",2
"('let', 'challenge')",2
"('physical', 'fitness')",2
"('fitness', 'goals')",2
"('personal', 'reflection')",2
"('sci', 'fi')",2
"('sure', 'hope')",2
"('free', 'play')",2
"('weight', 'gain')",2
"('holy', 'week')",2
"('preference', 'glass')",2
"('apprehensive', 'times')",2
"('beat', 'sale')",2
"('beat', 'tape')",2
"('today', 'app')",2
"('right', 'tv')",2
"('meal', 'deal')",2
"('prepares', 'victory')",2
"('victory', 'day')",2
"('picture', 'preference')",2
"('fr', 'preference')",2
"('free', 'trial')",2
"('idk', 'quaranotine')",2
"('tape', 'help')",2
"('offer', 'code')",2
"('code', 'quara')",2
"('staed', 'singing')",2
"('sex', 'tapes')",2
"('stay', 'saf')",2
"('effective', 'simplifying')",2
"('free', 'pc')",2
"('health', 'foods')",2
"('pc', 'housekeeping')",2
"('best', 'friend')",2
"('friend', 'right')",2
"('challenge', 'golfers')",2
"('golfers', 'home')",2
"('emergency', 'room')",2
"('new', 'hobby')",2
"('voice', 'sea')",2
"('sea', 'speaks')",2
"('speaks', 'soul')",2
"('foods', 'stock')",2
"('stock', 'pa')",2
"('nice', 'tune')",2
"('angel', 'mind')",2
"('pc', 'pc')",2
"('patienot', 'care')",2
"('keyboard', 'dust')",2
"('submit', 'customs')",2
"('forget', 'submit')",2
"('purchase', 'facetime')",2
"('message', 'purchase')",2
"('lazzaretto', 'teresa')",2
"('teresa', 'di')",2
"('di', 'goods')",2
"('goods', 'klmni')",2
"('klmni', 'people')",2
"('understand', 'pain')",2
"('way', 'pass')",2
"('great', 'mix')",2
"('clean', 'keyboard')",2
"('cable', 'managemenot')",2
"('mix', 'stay')",2
"('tips', 'hygiene')",2
"('today', 'goal')",2
"('amp', 'pay')",2
"('groundhog', 'day')",2
"('lie', 'ate')",2
"('mad', 'scienotist')",2
"('watch', 'retweet')",2
"('wanot', 'quaranotine')",2
"('game', 'store')",2
"('grab', 'sure')",2
"('locals', 'today')",2
"('decide', 'locals')",2
"('ballerina', 'words')",2
"('care', 'learn')",2
"('dreams', 'hugs')",2
"('night', 'sweet')",2
"('beautiful', 'ballerina')",2
"('life', 'today')",2
"('venus', 'beautiful')",2
"('dear', 'venus')",2
"('wow', 'dear')",2
"('amp', 'wow')",2
"('sta', 'planning')",2
"('time', 'look')",2
"('preference', 'amounot')",2
"('fuher', 'notice')",2
"('unotil', 'fuher')",2
"('time', 'thank')",2
"('st', 'petersburg')",2
"('exclusive', 'inoterview')",2
"('inoterview', 'quit')",2
"('knew', 'st')",2
"('quit', 'show')",2
"('summer', 'time')",2
"('petersburg', 'atlanota')",2
"('walk', 'preference')",2
"('easier', 'preference')",2
"('hey', 'fav')",2
"('fav', 'star')",2
"('official', 'theme')",2
"('atlanota', 'race')",2
"('sim', 'preference')",2
"('love', 'check')",2
"('day', 'home')",2
"('time', 'twilight')",2
"('standard', 'time')",2
"('wenot', 'standard')",2
"('race', 'weekend')",2
"('everyone', 'likes')",2
"(' th', 'week')",2
"('man', 'preference')",2
"('af', 'preference')",2
"('dog', 'onoto')",2
"('fun', 'niece')",2
"('help', 'day')",2
"('sweet', 'potatoes')",2
"('bit', 'share')",2
"('lose', 'weight')",2
"('sure', 'tune')",2
"('way', 'wenot')",2
"('health', 'care')",2
"('commenotary', 'thing')",2
"('thing', 'alan')",2
"('alan', 'baxter')",2
"('amp', 'stop')",2
"('little', 'bonkers')",2
"('live', 'signings')",2
"('family', 'fitness')",2
"('fitness', 'fun')",2
"('quaranotine', 'ep')",2
"('watch', 'ceremony')",2
"('bihday', 'hope')",2
"('full', 'instagram')",2
"('friday', 'saturday')",2
"('chile', 'tiffany')",2
"('tiffany', 'haddish')",2
"('bitch', 'carole')",2
"('everyone', 'family')",2
"('signings', 'tube')",2
"('tube', 'amp')",2
"('amp', 'zoom')",2
"('anxiety', 'restlessness')",2
"('great', 'mask')",2
"('mask', 'dp')",2
"('dp', 'cans')",2
"('watch', 'house')",2
"('driya', 'bab')",2
"('pull', 'driya')",2
"('time', 'pull')",2
"('piece', 'love')",2
"('step', 'time')",2
"('craft', 'step')",2
"('grateful', 'things')",2
"('stand', 'close')",2
"('stand', 'donot')",2
"('worry', 'download')",2
"('app', 'order')",2
"('order', 'good')",2
"('good', 'hands')",2
"('series', 'day')",2
"('day', 'blog')",2
"('huge', 'fan')",2
"('restlessness', 'etc')",2
"('etc', 'days')",2
"('recommendations', 'preference')",2
"('everyone', 'yes')",2
"('da', 'preference')",2
"('tomorrow', 'night')",2
"('good', 'luck')",2
"('preference', 'send')",2
"('deaths', 'today')",2
"('check', 'let')",2
"('relatable', 'submit')",2
"('submit', 'enotry')",2
"('enotry', 'amp')",2
"('amp', 'tag')",2
"('spend', 'leisure')",2
"('susceptible', 'covid')",2
"('covid', 'impact')",2
"('impact', 'exposure')",2
"('exposure', 'impoanot')",2
"('logistics', 'industries')",2
"('ep', 'drops')",2
"('poinot', 'preference')",2
"('join', 'conversation')",2
"('watch', 'play')",2
"('order', 'respect')",2
"('law', 'order')",2
"('respect', 'law')",2
"('thane', 'respect')",2
"('safe', 'thane')",2
"('thread', 'preference')",2
"('movie', 'watch')",2
"('conotact', 'details')",2
"('share', 'fam')",2
"('fam', 'flyer')",2
"('quaranotine', 'designers')",2
"('designs', 'spirits')",2
"('spirits', 'please')",2
"('please', 'home')",2
"('fun', 'video')",2
"('great', 'oppounity')",2
"('age', 'captain')",2
"('dog', 'age')",2
"('commenotary', 'guys')",2
"('simian', 'show')",2
"('space', 'simian')",2
"('sweet', 'space')",2
"('binge', 'sweet')",2
"('today', 'binge')",2
"('delhi', 'governmenot')",2
"('pub', 'quiz')",2
"('eye', 'coordination')",2
"('hand', 'eye')",2
"('akriti', 'preference')",2
"('video', 'playing')",2
"('power', 'preparing')",2
"('amp', 'win')",2
"('italy', 'preference')",2
"('drop', 'today')",2
"('second', 'time')",2
"('brands', 'officer')",2
"('hinot', 'gotten')",2
"('hinot', 'hinot')",2
"('visit', 'holy')",2
"('pa', 'world')",2
"('bad', 'oo')",2
"('oo', 'fu')",2
"('fu', 'kd')",2
"('bff', 'tries')",2
"('tries', 'cheer')",2
"('cheer', 'tag')",2
"('exotic', 'exotic')",2
"('officer', 'ceification')",2
"('ceification', 'time')",2
"('pa', 'day')",2
"('ktr', 'ap')",2
"('video', 'tomorrow')",2
"('pay', 'join')",2
"('join', 'ap')",2
"('many', 'wanot')",2
"('wanot', 'leaders')",2
"('kcr', 'ktr')",2
"('week', 'thru')",2
"('challenge', 'week')",2
"('outside', 'time')",2
"('today', 'sunday')",2
"('hope', 'world')",2
"('preference', 'wearing')",2
"('sun', 'rare')",2
"('buy', 'bags')",2
"('shukla', 'everything')",2
"('spoke', 'thanks')",2
"('sidhah', 'shukla')",2
"('hayyeeee', 'sidhah')",2
"('healthy', 'infographic')",2
"('round', 'applause')",2
"('food', 'preference')",2
"('lockdown', 'case')",2
"('bihday', 'quaranotine')",2
"('let', 'talk')",2
"('room', 'robe')",2
"('day', 'room')",2
"('pul', 'day')",2
"('great', 'work')",2
"('room', 'times')",2
"('till th', 'april')",2
"('grab', 'kindle')",2
"('anxiety', 'depression')",2
"('tiktok', 'amp')",2
"('doodles', 'day')",2
"('small', 'doodles')",2
"('practice', 'sketch')",2
"('today', 'practice')",2
"('line', 'warriors')",2
"('surprised', 'media')",2
"('everything', 'na')",2
"('hawaii', 'hotel')",2
"('quaranotine', 'hawaii')",2
"('residenot', 'quaranotine')",2
"('hawaii', 'residenot')",2
"('online', 'programs')",2
"('teach', 'studenots')",2
"('woh', 'preference')",2
"('apps', 'times')",2
"('lemonade', 'mouth')",2
"('rush', 'challenge')",2
"('choose', 'paner')",2
"('home', 'spending')",2
"('jessica', 'fletcher')",2
"('preference', 'stuff')",2
"('free', 'charge')",2
"('funding', 'online')",2
"('wifi', 'funding')",2
"('data', 'wifi')",2
"('angeles', 'fun')",2
"('fact', 'syphilis')",2
"('syphilis', 'rise')",2
"('quaranotine', 'crew')",2
"('inenglish', 'become')",2
"('forget', 'sure')",2
"('sure', 'meet')",2
"('least', 'feels')",2
"('mind', 'things')",2
"('song', 'preference')",2
"('everyone', 'eggs')",2
"('time', 'kitchen')",2
"('everyone', 'stop')",2
"('recipe', 'preference')",2
"('april', 'grab')",2
"('amazon', 'till th')",2
"('rare', 'uk')",2
"('fossil', 'shark')",2
"('shark', 'hemiprisis')",2
"('due', 'success')",2
"('success', 'sessions')",2
"('happy', 'inform')",2
"('inform', 'extra')",2
"('extra', 'guitar')",2
"('guitar', 'workshop')",2
"('learn', 'reagan')",2
"('reagan', 'era')",2
"('era', 'shadow')",2
"('shadow', 'governmenot')",2
"('ran', 'cia')",2
"('cia', 'amp')",2
"('amp', 'nsa')",2
"('cyber', 'defense')",2
"('shark', 'tooth')",2
"('quaranotine', 'fossil')",2
"('free', 'amazon')",2
"('pre', 'quaranotine')",2
"('rhonda', 'wanot')",2
"('wanot', 'fill')",2
"('fill', 'quality')",2
"('time', 'inspiration')",2
"('inspiration', 'listen')",2
"('preference', 'sun')",2
"('inspiration', 'amp')",2
"('follo', 'watch')",2
"('quaranotine', 'question')",2
"('time', 'binge')",2
"('finds', 'ways')",2
"('world', 'lockdown')",2
"('page', 'ig')",2
"('ig', 'twitter')",2
"('last', 'pre')",2
"('much', 'preference')",2
"('outdoors', 'miles')",2
"('great', 'outdoors')",2
"('discounots', 'home')",2
"('celebrate', 'discounots')",2
"('chance', 'celebrate')",2
"('everyone', 'answer')",2
"('lol', 'jungkook')",2
"('coronavirus', 'outbreak')",2
"('outbreak', 'preference')",2
"('walkies', 'preference')",2
"('preference', 'facetime')",2
"('hope', 'positivity')",2
"('fitness', 'lifestyle')",2
"('preference', 'stage')",2
"('night', 'thoughts')",2
"('enotry', 'challenge')",2
"('amp', 'grocery')",2
"('sound', 'time')",2
"('join', 'stream')",2
"('sanota', 'monica')",2
"('prison', 'pa')",2
"('little', 'prison')",2
"('everybody', 'quaranotine')",2
"('super', 'moon')",2
"('moon', 'quaranotine')",2
"('home', 'job')",2
"('job', 'resource')",2
"('resource', 'business')",2
"('business', 'years')",2
"('extra', 'money')",2
"('money', 'thi')",2
"('pictures', 'kind')",2
"('preference', 'legit')",2
"('coronaviru', 'preference')",2
"('pick', 'preference')",2
"('face', 'kate')",2
"('hit', 'home')",2
"('lazy', 'sunday')",2
"('sunday', 'april')",2
"('family', 'members')",2
"('human', 'things')",2
"('human', 'body')",2
"('many', 'lifetimes')",2
"('howdy', 'cowpokes')",2
"('brightside', 'killers')",2
"('sho', 'hair')",2
"('kudos', 'governmenot')",2
"('stuffed', 'animals')",2
"('animals', 'weeks')",2
"('become', 'whore')",2
"('whore', 'milf')",2
"('milf', 'amp')",2
"('celebrate', 'cinco')",2
"('cinco', 'home')",2
"('togo', 'margaritas')",2
"('sharp', 'instruction')",2
"('tapri', 'book')",2
"('menotion', 'watch')",2
"('book', 'tapri')",2
"('words', 'book')",2
"('review', 'kind')",2
"('bhai', 'review')",2
"('family', 'track')",2
"('track', 'id')",2
"('id', 'amp')",2
"('amp', 'lazy')",2
"('quaranotine', 'pa')",2
"('preference', 'vandyke')",2
"('benoton', 'toilet')",2
"('paper', 'run')",2
"('live', 'collect')",2
"('collect', 'toilet')",2
"('paper', 'rolls')",2
"('rolls', 'store')",2
"('store', 'amp')",2
"('quaranotine', 'stop')",2
"('photoshop', 'lightroom')",2
"('isolation', 'photoshop')",2
"('tackle', 'fan')",2
"('lazy', 'flow')",2
"('feat', 'owenriver')",2
"('dance', 'classes')",2
"('czech', 'republic')",2
"('house', 'follow')",2
"('video', 'check')",2
"('miss', 'everyone')",2
"('anyone', 'wanot')",2
"('free', 'subscriptions')",2
"('subscriptions', 'onlyfans')",2
"('time', 'weigh')",2
"('weigh', 'wtf')",2
"('governmenot', 'woh')",2
"('preference', 'yes')",2
"('total', 'deaths')",2
"('battle', 'loneliness')",2
"('loneliness', 'stress')",2
"('new', 'total')",2
"('situation', 'total')",2
"('thanks', 'motivation')",2
"('palm', 'trees')",2
"('space', 'time')",2
"('air', 'tonight')",2
"('hey', 'buddeh')",2
"('buddeh', 'steps')",2
"('teach', 'everyone')",2
"('everyone', 'ginger')",2
"('ginger', 'chicken')",2
"('preference', 'ultimate')",2
"('angeles', 'times')",2
"('quaranotine', 'suspects')",2
"('crisis', 'talk')",2
"('woh', 'appreciation')",2
"('full', 'secrets')",2
"('available', 'favorite')",2
"('member', 'family')",2
"('piece', 'shit')",2
"('essenotial', 'items')",2
"('latest', 'addition')",2
"('addition', 'shop')",2
"('outta', 'quaranotine')",2
"('hair', 'stylist')",2
"('staed', 'podc')",2
"('list', 'multiplayer')",2
"('multiplayer', 'games')",2
"('games', 'ages')",2
"('chess', 'backgammon')",2
"('backgammon', 'puzzles')",2
