id,coordinates
94664,"(53.5120412, -2.2434612)"
94665,"(53.3497645, -6.2602732)"
94667,"(13.0801721, 80.2838331)"
94669,"(-6.2586148, 107.0558176)"
94670,"(6.4550575, 3.3941795)"
94673,"(-2.4833826, 117.8902853)"
94675,"(41.8689317, -74.2618518)"
94679,"(6.4550575, 3.3941795)"
94682,"(21.0294498, 105.8544441)"
94684,"(39.7837304, -100.4458825)"
94685,"(48.2083537, 16.3725042)"
94686,"(38.8949855, -77.0365708)"
94687,"(-2.4833826, 117.8902853)"
94689,
94694,"(-6.2586148, 107.0558176)"
94695,"(17.8495919, 79.1151663)"
94696,"(6.4550575, 3.3941795)"
94697,"(21.1212051, 106.0880245)"
94699,"(14.8971921, 100.83273)"
94701,"(21.1212051, 106.0880245)"
94702,"(36.638392, 127.6961188)"
94703,"(-37.8142176, 144.9631608)"
94704,"(-37.8142176, 144.9631608)"
94706,"(39.7837304, -100.4458825)"
94707,"(13.2904027, 108.4265113)"
94709,
94710,"(30.7999563, -81.6898261)"
94711,
94714,"(41.0096334, 28.9651646)"
94715,"(19.4326296, -99.1331785)"
94716,
94717,"(-34.0, 18.6975)"
94721,"(3.6278466, 102.5870951)"
94722,
94726,"(42.4084817, 8.647919)"
94727,"(3.6278466, 102.5870951)"
94728,
94730,"(29.8946952, -81.3145395)"
94731,"(31.81676015, 77.34932051968858)"
94732,"(39.48287875, -88.17285114920656)"
94734,"(41.0096334, 28.9651646)"
94736,"(38.9914754, -77.029732)"
94738,"(38.9914754, -77.029732)"
94739,"(18.75, -99.0)"
94740,"(51.8277408, 9.0207583)"
94741,"(12.7503486, 122.7312101)"
94742,"(6.4550575, 3.3941795)"
94743,"(58.5951603, 56.3159546)"
94744,"(18.75, -99.0)"
94747,"(36.638392, 127.6961188)"
94748,"(58.5951603, 56.3159546)"
94750,"(46.5128212, -87.4226893)"
94751,"(6.4550575, 3.3941795)"
94752,
94754,
94755,"(23.59829785, 120.83536313817521)"
94757,"(37.5666791, 126.9782914)"
94758,"(23.59829785, 120.83536313817521)"
94759,"(-12.0621065, -77.0365256)"
94760,"(37.5666791, 126.9782914)"
94761,
94762,
94763,"(6.4550575, 3.3941795)"
94764,
94766,"(10.3095549, 123.8931107)"
94767,
94768,"(-28.449389449999998, -65.7641263038347)"
94769,"(6.4550575, 3.3941795)"
94770,"(-3.6446718, 119.9471906)"
94772,"(25.5760446, 91.8825282)"
94774,"(10.3095549, 123.8931107)"
94775,"(49.193044, -123.17986424460963)"
94780,"(44.5990718, -72.5002608)"
94782,"(36.638392, 127.6961188)"
94784,"(40.7127281, -74.0060152)"
94786,"(36.2733664, -115.1791789)"
94787,"(6.4550575, 3.3941795)"
94789,"(59.3251172, 18.0710935)"
94793,"(32.7174209, -117.1627714)"
94796,"(36.638392, 127.6961188)"
94797,
94798,"(36.489647, 30.524248132991595)"
94799,"(42.3205425, -71.0523783)"
94801,"(34.1508718, -118.4489865)"
94802,
94803,
94804,"(19.4326296, -99.1331785)"
94805,
94809,"(53.5120412, -2.2434612)"
94811,"(6.4550575, 3.3941795)"
94812,"(53.7074371, -1.6754499)"
94813,"(1.357107, 103.8194992)"
94815,"(37.5666791, 126.9782914)"
94823,"(8.559559, -81.1308434)"
94826,"(36.5748441, 139.2394179)"
94829,"(13.2904027, 108.4265113)"
94830,"(40.7127281, -74.0060152)"
94831,
94832,
94833,"(6.4550575, 3.3941795)"
94834,"(-17.8419303, -149.2583685)"
94836,
94837,
94842,"(39.3262345, -4.8380649)"
94843,"(-31.7650627, -52.3361888)"
94844,
94845,"(6.4550575, 3.3941795)"
94846,"(43.9067112, -78.8167869)"
94849,"(-3.6446718, 119.9471906)"
94850,"(43.9067112, -78.8167869)"
94852,"(-5.6259648, 110.37164897312938)"
94853,"(12.7503486, 122.7312101)"
94854,
94856,"(40.7281575, -74.0776417)"
94859,"(26.2540493, 29.2675469)"
94861,"(40.8359336, 14.2487826)"
94862,"(26.2540493, 29.2675469)"
94863,"(32.5178284, -87.8368201)"
94864,"(40.8359336, 14.2487826)"
94865,"(14.23135835, 121.36258654964253)"
94867,"(-41.289636, 174.7757724)"
94868,"(25.4230425, -100.9927509)"
94870,"(8.559559, -81.1308434)"
94876,"(-8.8272699, 13.2439512)"
94877,"(-2.0, -80.0)"
94879,"(52.6780419, -2.4514273)"
94880,"(42.350500350000004, -71.10255990490174)"
94886,"(42.350500350000004, -71.10255990490174)"
94887,
94888,"(-2.0, -80.0)"
94889,
94891,
94892,"(54.7023545, -3.2765753)"
94893,"(6.4550575, 3.3941795)"
94894,"(8.0018709, -66.1109318)"
94896,
94897,"(25.4230425, -100.9927509)"
94899,"(6.4550575, 3.3941795)"
94901,"(53.8755351, 10.6728151)"
94903,"(50.5144061, 2.258007849773996)"
94906,"(6.4550575, 3.3941795)"
94908,"(35.1595775, 126.8515089)"
94911,
94914,"(28.4608599, -81.4914804)"
94915,"(55.7504461, 37.6174943)"
94916,"(23.0216238, 72.5797068)"
94920,"(30.048819, 31.243666)"
94921,"(4.8417097, -58.6416891)"
94923,
94924,"(25.5760446, 91.8825282)"
94926,"(51.5480991, -0.1100571)"
94927,"(35.1595775, 126.8515089)"
94928,"(6.4550575, 3.3941795)"
94929,"(26.916194, 75.820349)"
94930,"(31.0, 72.0)"
94931,"(50.000678, -86.000977)"
94934,"(30.048819, 31.243666)"
94935,"(19.4326296, -99.1331785)"
94939,"(-34.78719615, -68.43807123826872)"
94941,
94942,"(33.302291749999995, 44.333980746239305)"
94943,"(14.1638114, 121.35366010781269)"
94944,"(6.4550575, 3.3941795)"
94945,"(33.302291749999995, 44.333980746239305)"
94946,
94947,"(-34.78719615, -68.43807123826872)"
94948,"(4.8417097, -58.6416891)"
94950,"(30.7999563, -81.6898261)"
94952,
94953,"(32.4709761, -85.0007653)"
94954,
94956,"(53.5782863, -2.4300367)"
94957,"(26.916194, 75.820349)"
94959,"(7.5554942, 80.7137847)"
94961,"(43.6179604, 11.6472484)"
94962,"(51.1340159, 9.4591981)"
94964,"(51.5073219, -0.1276474)"
94966,"(24.9929995, 121.3010003)"
94967,"(6.4550575, 3.3941795)"
94969,"(21.1864607, 72.8081281)"
94971,"(43.6179604, 11.6472484)"
94973,
94974,
94975,"(-10.3333333, -53.2)"
94976,
94977,"(24.9929995, 121.3010003)"
94978,"(10.78322705, 77.52604780096844)"
94979,
94983,"(-10.3333333, -53.2)"
94984,"(6.4550575, 3.3941795)"
94985,"(39.5162234, -76.9382069)"
94987,
94988,"(46.601557, -120.5108421)"
94989,"(10.78322705, 77.52604780096844)"
94991,"(-29.9216045, -51.1799525)"
94992,"(46.601557, -120.5108421)"
94993,"(13.7542529, 100.493087)"
94995,"(13.7542529, 100.493087)"
94996,"(39.3262345, -4.8380649)"
94997,"(35.5698087, -94.3668792)"
94998,"(39.7837304, -100.4458825)"
94999,"(28.6518333, -109.4403333)"
95000,"(25.7742658, -80.1936589)"
95003,"(39.7837304, -100.4458825)"
95004,"(21.1864607, 72.8081281)"
95005,"(6.4550575, 3.3941795)"
95006,"(28.6141793, 77.2022662)"
95007,"(11.9687199, 121.923918)"
95009,"(18.790876, 98.988048)"
95012,"(53.5120412, -2.2434612)"
95013,
95015,
95017,"(22.2823025, 114.15786063390414)"
95018,"(53.5120412, -2.2434612)"
95021,
95022,"(19.4326296, -99.1331785)"
95023,"(40.9699889, -77.7278831)"
95024,"(18.790876, 98.988048)"
95026,"(15.9240905, 80.1863809)"
95028,
95031,"(-5.6781175, -36.4781776)"
95032,"(11.9687199, 121.923918)"
95033,
95036,"(39.7837304, -100.4458825)"
95037,"(35.000074, 104.999927)"
95038,"(45.3842702, -73.995482)"
95042,"(40.3936294, 47.7872508)"
95043,"(-27.58378365, 153.06223209427407)"
95045,"(40.3936294, 47.7872508)"
95046,"(51.2051424, -3.4785435)"
95047,"(13.8000382, -88.9140683)"
95052,"(39.7837304, -100.4458825)"
95053,
95054,
95055,"(34.2625025, -118.427027)"
95058,
95060,
95061,"(19.4326296, -99.1331785)"
95062,"(52.7954791, -0.5402402866174321)"
95063,
95064,"(19.4326296, -99.1331785)"
95066,
95067,"(27.9477595, -82.458444)"
95068,"(-2.4833826, 117.8902853)"
95069,
95072,"(10.3768307, -84.068391)"
95076,"(14.666667, 120.416667)"
95078,"(41.6833813, -86.2500066)"
95079,"(36.5748441, 139.2394179)"
95085,"(13.0801721, 80.2838331)"
95086,"(-1.5158193, -80.61249824917113)"
95088,"(25.054955, 55.263709)"
95089,"(-6.8160837, 39.2803583)"
95090,"(13.8000382, -88.9140683)"
95091,"(6.4550575, 3.3941795)"
95093,"(42.0447388, -87.6930459)"
95094,"(12.7503486, 122.7312101)"
95095,"(39.7683331, -86.1583502)"
95097,"(-2.4833826, 117.8902853)"
95098,"(25.054955, 55.263709)"
95100,"(6.4550575, 3.3941795)"
95101,"(12.7503486, 122.7312101)"
95104,"(30.6943566, -88.0430541)"
95105,"(59.356063, 18.1057451)"
95107,"(40.7127281, -74.0060152)"
95109,"(14.666667, 120.416667)"
95111,"(38.8949855, -77.0365708)"
95112,"(26.2384363, -99.8873)"
95115,"(-2.4833826, 117.8902853)"
95119,"(6.4550575, 3.3941795)"
95120,"(-12.0621065, -77.0365256)"
95121,"(39.7683331, -86.1583502)"
95123,"(40.3270127, -86.1746933)"
95126,"(36.7014631, -118.7559974)"
95128,"(36.7014631, -118.7559974)"
95130,"(-21.7558619, -41.3326895)"
95132,"(33.4942189, -111.9260184)"
95133,"(6.4550575, 3.3941795)"
95135,
95137,"(38.8949855, -77.0365708)"
95139,"(19.4326296, -99.1331785)"
95141,"(19.4326296, -99.1331785)"
95142,
95146,"(6.4550575, 3.3941795)"
95148,
95149,
95150,"(39.7683331, -86.1583502)"
95151,"(-2.4833826, 117.8902853)"
95154,"(51.5073219, -0.1276474)"
95155,"(39.7683331, -86.1583502)"
95157,"(39.7837304, -100.4458825)"
95158,"(39.7683331, -86.1583502)"
95160,"(6.4550575, 3.3941795)"
95161,"(40.3270127, -86.1746933)"
95162,"(40.7127281, -74.0060152)"
95163,"(10.3095549, 123.8931107)"
95164,"(43.6534817, -79.3839347)"
95165,
95166,"(54.7023545, -3.2765753)"
95167,"(25.707846699999997, -80.29563567682854)"
95168,"(48.8566969, 2.3514616)"
95169,"(53.4794892, -2.2451148)"
95171,"(6.4550575, 3.3941795)"
95173,"(33.53155445, 75.3109635338607)"
95174,"(39.7837304, -100.4458825)"
95175,
95176,
95177,
95178,
95179,"(25.707846699999997, -80.29563567682854)"
95180,"(32.3293809, -83.1137366)"
95181,"(45.7578137, 4.8320114)"
95182,"(30.7999563, -81.6898261)"
95183,
95184,"(41.3846293, 2.1794265)"
95185,"(13.0801721, 80.2838331)"
95186,"(6.4550575, 3.3941795)"
95188,"(27.7567667, -81.4639835)"
95189,"(19.1798858, -96.135648)"
95190,
95192,"(45.5068344, -73.8433684)"
95194,"(14.8971921, 100.83273)"
95195,
95197,"(53.9087056, -9.298304863654256)"
95198,"(36.7014631, -118.7559974)"
95202,"(39.9527237, -75.1635262)"
95205,"(26.2384363, -99.8873)"
95206,
95209,"(13.2904027, 108.4265113)"
95210,"(6.4550575, 3.3941795)"
95211,"(52.7584957, -1.9363082)"
95212,"(41.6500201, -72.7342163)"
95213,
95215,
95216,"(28.3958888, 77.03238124166988)"
95218,
95219,"(40.0064958, -75.7032742)"
95220,"(26.8349002, 88.30714958252707)"
95224,"(41.8755616, -87.6244212)"
95227,"(40.7127281, -74.0060152)"
95228,"(51.5137473, -0.1361985)"
95231,
95233,"(19.1798858, -96.135648)"
95235,"(45.9852129, 24.6859225)"
95237,"(51.5073219, -0.1276474)"
95238,"(19.320556250000003, -99.15170107077653)"
95239,"(38.8949855, -77.0365708)"
95240,
95241,
95243,"(51.5073219, -0.1276474)"
95244,"(-41.289636, 174.7757724)"
95246,"(28.6141793, 77.2022662)"
95250,"(6.4550575, 3.3941795)"
95252,"(45.9852129, 24.6859225)"
95253,
95254,"(12.8831063, 77.7501677)"
95255,"(19.320556250000003, -99.15170107077653)"
95257,"(31.86985, -95.2174678)"
95259,"(6.4550575, 3.3941795)"
95265,"(6.4550575, 3.3941795)"
95267,"(13.7542529, 100.493087)"
95268,"(33.8825705, -118.1167679)"
95269,"(25.90560775, -80.17506955013091)"
95270,"(35.1172406, -89.9132695)"
95272,"(26.2378597, -80.1247667)"
95273,
95274,"(9.3412629, -74.4950717)"
95275,"(41.8755616, -87.6244212)"
95277,"(39.7837304, -100.4458825)"
95279,"(45.46829, 13.6998582)"
95281,"(28.6141793, 77.2022662)"
95283,"(39.7837304, -100.4458825)"
95284,"(41.8755616, -87.6244212)"
95292,"(6.4550575, 3.3941795)"
95293,"(-37.8142176, 144.9631608)"
95294,"(-37.8142176, 144.9631608)"
95296,"(32.7762719, -96.7968559)"
95299,"(16.3131877, 121.1297478)"
95300,"(51.1340159, 9.4591981)"
95301,"(30.048819, 31.243666)"
95302,
95303,"(13.0801721, 80.2838331)"
95305,"(30.048819, 31.243666)"
95306,"(38.4192496, -82.445154)"
95307,"(54.7023545, -3.2765753)"
95309,"(3.4242568, 101.1722707)"
95311,"(51.1340159, 9.4591981)"
95315,"(43.9067112, -78.8167869)"
95316,"(35.6729639, -79.0392919)"
95317,"(39.3262345, -4.8380649)"
95322,
95323,"(53.5120412, -2.2434612)"
95325,"(22.5000001, -100.5000001)"
95326,
95327,"(44.2334238, 8.252572737021062)"
95328,"(33.9319577, -117.9678408)"
95329,"(54.7023545, -3.2765753)"
95331,"(41.8755616, -87.6244212)"
95332,"(25.7742658, -80.1936589)"
95335,"(6.4550575, 3.3941795)"
95336,"(6.5310848, 38.712224)"
95338,"(45.5202471, -122.6741949)"
95339,"(-2.4833826, 117.8902853)"
95340,"(41.8755616, -87.6244212)"
95341,"(6.4550575, 3.3941795)"
95342,"(-31.4173391, -64.183319)"
95343,"(42.3602534, -71.0582912)"
95347,"(35.6009498, -82.5540161)"
95349,
95350,
95353,"(40.7417225, 14.503923)"
95354,"(-2.4833826, 117.8902853)"
95356,"(18.9387711, 72.8353355)"
95357,"(40.7417225, 14.503923)"
95358,
95360,"(-1.3397668, -79.3666965)"
95361,"(40.7127281, -74.0060152)"
95362,"(46.7378618, -60.91965991279069)"
95363,
95364,"(6.4550575, 3.3941795)"
95365,"(-33.97743335, 25.517446644710326)"
95366,"(43.0123487, -89.2897646)"
95367,
95368,"(-1.3397668, -79.3666965)"
95370,
95371,"(6.4550575, 3.3941795)"
95372,"(-2.4833826, 117.8902853)"
95373,"(37.4903793, -82.4398707)"
95374,"(13.7542529, 100.493087)"
95375,"(-31.4173391, -64.183319)"
95376,"(22.3511148, 78.6677428)"
95377,
95378,"(36.7014631, -118.7559974)"
95380,"(41.3846293, 2.1794265)"
95381,"(13.7542529, 100.493087)"
95382,"(-2.4833826, 117.8902853)"
95383,"(6.4550575, 3.3941795)"
95384,"(50.481292, -108.2892248)"
95385,"(-10.3333333, -53.2)"
95387,"(50.481292, -108.2892248)"
95388,"(47.6038321, -122.3300624)"
95390,"(-6.8699697, -75.0458515)"
95392,
95393,"(47.6038321, -122.3300624)"
95396,"(29.4246002, -98.4951405)"
95399,"(49.8167003, 15.4749544)"
95400,"(51.5073219, -0.1276474)"
95401,"(36.638392, 127.6961188)"
95404,"(26.1223084, -80.1433786)"
95405,"(40.7127281, -74.0060152)"
95406,"(12.7503486, 122.7312101)"
95408,"(36.638392, 127.6961188)"
95409,"(13.2904027, 108.4265113)"
95410,
95411,
95412,"(13.2904027, 108.4265113)"
95414,"(25.7742658, -80.1936589)"
95416,
95417,"(17.9717655, -92.9711656)"
95419,"(2.9179998, 101.6840462)"
95421,
95422,"(51.8582376, -4.6556625)"
95423,
95425,"(43.0123487, -89.2897646)"
95426,"(17.9717655, -92.9711656)"
95427,"(-6.8699697, -75.0458515)"
95428,"(12.7503486, 122.7312101)"
95429,
95430,"(40.21684335, -74.01193310724176)"
95431,
95432,"(-35.26562945, 149.1305008240921)"
95433,
95436,"(6.4550575, 3.3941795)"
95441,
95443,
95450,"(4.5693754, 102.2656823)"
95451,
95452,"(6.4550575, 3.3941795)"
95453,"(13.0801721, 80.2838331)"
95454,"(41.6500201, -72.7342163)"
95455,"(6.4550575, 3.3941795)"
95456,"(33.7389471, 44.6200088)"
95458,"(38.943686299999996, -77.06645026886252)"
95459,"(30.3308401, 71.247499)"
95461,
95462,
95463,"(40.7127281, -74.0060152)"
95464,
95466,
95469,
95470,
95471,"(36.2733664, -115.1791789)"
95472,"(-0.9247587, 100.3632561)"
95473,
95475,"(12.7503486, 122.7312101)"
95476,"(41.8933203, 12.4829321)"
95478,"(42.3602534, -71.0582912)"
95479,
95480,"(-41.289636, 174.7757724)"
95481,"(22.9964948, 87.6855882)"
95482,"(-6.1753942, 106.827183)"
95483,
95484,"(33.4942189, -111.9260184)"
95486,"(37.496904, -122.3330573)"
95488,"(-30.7054363, -69.1988222)"
95490,
95491,"(17.8495919, 79.1151663)"
95492,"(-30.7054363, -69.1988222)"
95493,"(5.6536324, -9.7020666)"
95494,"(53.5120412, -2.2434612)"
95495,
95498,"(-26.0769444, 27.9569444)"
95501,"(-12.0621065, -77.0365256)"
95502,"(-21.780834, -45.965)"
95505,"(14.6719732, 121.0977529)"
95507,"(-2.4833826, 117.8902853)"
95509,"(-7.8011945, 110.364917)"
95510,"(44.95355195, -93.2105886746641)"
95512,
95513,"(10.2735633, -84.0739102)"
95515,
95516,"(40.7127281, -74.0060152)"
95517,"(32.7620405, -96.7790069)"
95518,
95519,"(39.9527237, -75.1635262)"
95521,"(-17.0568696, -64.9912286)"
95522,"(10.7758439, 106.7017555)"
95523,"(44.7426933, -92.8518697)"
95526,"(21.309332599999998, -97.67600130026644)"
95529,"(34.2331373, -102.4107493)"
95530,"(21.309332599999998, -97.67600130026644)"
95531,"(-17.0568696, -64.9912286)"
95533,"(37.0646248, -7.811203869717344)"
95534,"(54.7023545, -3.2765753)"
95535,"(-41.289636, 174.7757724)"
95537,"(41.2428742, -73.2006687)"
95539,"(-41.289636, 174.7757724)"
95541,"(45.5911103, -122.4122248)"
95542,"(30.1979793, 71.4724978)"
95543,"(8.215681, 126.3182578)"
95546,"(48.5923162, 8.150851)"
95548,
95549,"(30.1979793, 71.4724978)"
95550,"(48.6857755, 6.1859342)"
95552,"(11.1671878, 77.3472673)"
95553,"(48.6857755, 6.1859342)"
95556,"(40.0796606, -89.4337288)"
95557,"(28.1083929, 84.0917139)"
95559,"(33.7490987, -84.3901849)"
95560,"(12.6090157, -85.2936911)"
95561,"(51.5073219, -0.1276474)"
95562,"(36.638392, 127.6961188)"
95563,"(22.9964948, 87.6855882)"
95564,
95565,"(33.9198825, -84.5490484573208)"
95566,"(48.5923162, 8.150851)"
95570,"(51.5073219, -0.1276474)"
95575,"(44.3669375, -80.7272504)"
95576,"(46.603354, 1.8883335)"
95577,"(35.6828387, 139.7594549)"
95578,"(22.54541245, 88.3567751581234)"
95580,"(44.3669375, -80.7272504)"
95581,"(40.7127281, -74.0060152)"
95582,"(35.90503535, -79.04775326525107)"
95587,
95589,"(36.5748441, 139.2394179)"
95591,"(44.9772995, -93.2654692)"
95593,"(36.5748441, 139.2394179)"
95594,"(15.6356088, -89.8988087)"
95595,"(42.7891193, -85.5163391)"
95598,
95599,"(46.2017559, 6.1466014)"
95600,"(41.207271, 29.0751074)"
95601,"(15.6356088, -89.8988087)"
95602,"(10.7758439, 106.7017555)"
95605,
95606,"(35.90503535, -79.04775326525107)"
95608,"(46.2720456, 9.1691657)"
95614,
95615,"(33.8825705, -118.1167679)"
95616,"(30.3308401, 71.247499)"
95619,"(10.7758439, 106.7017555)"
95622,"(39.3262345, -4.8380649)"
95624,"(30.7194022, 76.7646552)"
95626,"(13.5066394, 104.869423)"
95627,"(-6.8891904, 107.6404716)"
95628,"(13.5066394, 104.869423)"
95630,"(45.5298766, -122.6619189)"
95634,"(36.7014631, -118.7559974)"
95637,"(54.7023545, -3.2765753)"
95639,"(37.5666791, 126.9782914)"
95640,"(-6.8891904, 107.6404716)"
95642,"(-2.4833826, 117.8902853)"
95643,"(54.7023545, -3.2765753)"
95644,"(-1.3397668, -79.3666965)"
95645,"(37.5666791, 126.9782914)"
95646,"(-8.2553787, 115.1592485)"
95647,"(-1.3397668, -79.3666965)"
95649,"(36.2733664, -115.1791789)"
95650,"(53.5120412, -2.2434612)"
95652,"(22.54541245, 88.3567751581234)"
95656,
95657,"(39.7837304, -100.4458825)"
95658,"(-8.2553787, 115.1592485)"
95659,"(41.3828939, 2.1774322)"
95660,
95661,"(39.7837304, -100.4458825)"
95662,
95663,
95665,"(20.9876996, -101.0)"
95666,"(55.700349, 37.467539670015455)"
95667,
95668,
95669,"(33.4484367, -112.0741417)"
95670,"(-6.298492, 106.9533606)"
95671,"(40.0455918, -86.0085955)"
95672,
95673,
95674,"(20.9876996, -101.0)"
95676,"(26.5876547, 85.5056744)"
95677,"(11.0018115, 76.9628425)"
95678,
95679,"(25.5127194, 86.09057109140021)"
95680,"(31.8919837, 121.1293105)"
95681,
95682,"(41.3828939, 2.1774322)"
95685,
95686,
95687,"(39.7837304, -100.4458825)"
95688,"(19.4326296, -99.1331785)"
95690,
95691,"(19.37218875, -72.33465445105234)"
95692,"(43.411391, -106.280075)"
95693,"(19.4326296, -99.1331785)"
95698,"(13.7542529, 100.493087)"
95700,"(19.4326296, -99.1331785)"
95701,"(36.638392, 127.6961188)"
95703,"(51.5073219, -0.1276474)"
95705,"(13.2904027, 108.4265113)"
95707,"(53.8755351, 10.6728151)"
95708,"(33.4484367, -112.0741417)"
95709,"(53.8755351, 10.6728151)"
95711,"(36.9751474, -76.3496662)"
95712,"(16.068, 108.212)"
95713,"(18.2879059, 105.7842774)"
95715,"(14.666667, 120.416667)"
95719,"(19.4326296, -99.1331785)"
95720,
95722,"(19.4326296, -99.1331785)"
95726,
95727,"(35.4943948, 134.2219282)"
95728,"(35.4943948, 134.2219282)"
95733,"(34.2331373, -102.4107493)"
95738,"(43.275581, -82.621038)"
95743,
95746,"(17.1750495, 95.9999652)"
95749,"(26.5876547, 85.5056744)"
95750,"(40.7433066, -74.0323752)"
95751,"(51.44770365, 5.966069282055592)"
95753,"(14.8971921, 100.83273)"
95755,
95757,
95758,"(41.3846293, 2.1794265)"
95759,
95760,"(18.9387711, 72.8353355)"
95762,"(61.0666922, -107.9917071)"
95763,"(38.9890121, -1.8548699)"
95765,"(36.638392, 127.6961188)"
95766,"(51.0834196, 10.4234469)"
95767,"(-26.9201848, -49.0690962)"
95770,"(48.8897921, 2.3604602)"
95773,"(47.54319785, -52.89416543513201)"
95774,
95775,"(-4.479925, -63.5185396)"
95776,
95778,"(14.8971921, 100.83273)"
95780,"(-26.205, 28.049722)"
95781,"(-33.97743335, 25.517446644710326)"
95782,"(-24.6581357, 25.9088474)"
95784,
95785,"(38.9890121, -1.8548699)"
95786,"(39.7837304, -100.4458825)"
95788,
95790,"(36.2733664, -115.1791789)"
95793,"(13.2904027, 108.4265113)"
95794,
95795,"(41.8755616, -87.6244212)"
95796,"(48.4283182, -123.3649533)"
95797,"(33.4255056, -111.9400125)"
95798,"(41.8755616, -87.6244212)"
95799,"(-26.9201848, -49.0690962)"
95800,"(36.638392, 127.6961188)"
95802,"(14.8971921, 100.83273)"
95804,"(41.3846293, 2.1794265)"
95807,"(42.2955615, -83.5240591)"
95809,"(40.85172235, -73.09921882199973)"
95811,"(14.8971921, 100.83273)"
95812,
95813,"(32.3293809, -83.1137366)"
95816,"(35.0111848, 135.8642775)"
95817,"(-4.479925, -63.5185396)"
95818,
95819,
95822,
95824,"(13.2904027, 108.4265113)"
95826,"(22.3511148, 78.6677428)"
95827,"(46.0175722, 7.7491218)"
95828,"(51.8448838, 5.8641598)"
95829,"(37.9396795, -87.8952993)"
95830,"(46.0175722, 7.7491218)"
95831,"(10.730191399999999, -74.80133255170662)"
95832,"(16.068, 108.212)"
95833,
95835,"(35.2521996, -92.6888936)"
95837,"(13.2904027, 108.4265113)"
95838,"(52.7954791, -0.5402402866174321)"
95839,
95841,"(-10.3333333, -53.2)"
95842,"(23.9739374, 120.9820179)"
95846,"(8.0176761, -62.4210549)"
95847,"(-37.8142176, 144.9631608)"
95848,"(36.638392, 127.6961188)"
95849,"(1.357107, 103.8194992)"
95851,"(13.7542529, 100.493087)"
95852,"(29.528333, 109.059908)"
95853,"(51.3713049, -0.101957)"
95856,"(22.3511148, 78.6677428)"
95857,"(-37.8142176, 144.9631608)"
95861,"(36.7014631, -118.7559974)"
95863,"(32.7481613, -97.3606245)"
95864,"(42.2376602, -8.7247205)"
95865,
95866,"(17.38878595, 78.46106473453146)"
95868,
95869,
95870,
95872,"(25.7742658, -80.1936589)"
95875,"(18.521428, 73.8544541)"
95876,"(18.521428, 73.8544541)"
95881,"(39.9622601, -83.0007065)"
95882,"(22.9964948, 87.6855882)"
95885,"(40.7896239, -73.9598939)"
